block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,10250,14000,16,0,1,layered_block,shift,persistent,4,4
1,9208,13000,16,0,1,layered_block,shift,persistent,4,4
2,8334,12166,16,0,1,layered_block,shift,persistent,4,4
3,8416,12166,16,0,1,layered_block,shift,persistent,4,4
4,8333,12125,16,0,1,layered_block,shift,persistent,4,4
5,8459,12209,16,0,1,layered_block,shift,persistent,4,4
6,14417,18250,16,0,1,layered_block,shift,persistent,4,4
7,8375,12125,16,0,1,layered_block,shift,persistent,4,4
8,8291,12125,16,0,1,layered_block,shift,persistent,4,4
9,8750,12541,16,0,1,layered_block,shift,persistent,4,4
10,8375,12167,16,0,1,layered_block,shift,persistent,4,4
11,8416,12208,16,0,1,layered_block,shift,persistent,4,4
12,8291,12083,16,0,1,layered_block,shift,persistent,4,4
13,8291,12125,16,0,1,layered_block,shift,persistent,4,4
14,8458,12208,16,0,1,layered_block,shift,persistent,4,4
15,8291,12125,16,0,1,layered_block,shift,persistent,4,4
16,8500,12250,16,0,1,layered_block,shift,persistent,4,4
17,8625,12416,16,0,1,layered_block,shift,persistent,4,4
18,8334,12084,16,0,1,layered_block,shift,persistent,4,4
19,8375,12125,16,0,1,layered_block,shift,persistent,4,4
20,8584,12334,16,0,1,layered_block,shift,persistent,4,4
21,8542,12292,16,0,1,layered_block,shift,persistent,4,4
22,8583,12375,16,0,1,layered_block,shift,persistent,4,4
23,8583,12333,16,0,1,layered_block,shift,persistent,4,4
24,8375,12167,16,0,1,layered_block,shift,persistent,4,4
25,8333,12166,16,0,1,layered_block,shift,persistent,4,4
26,8291,12083,16,0,1,layered_block,shift,persistent,4,4
27,8334,91959,16,0,1,layered_block,shift,persistent,4,4
28,8750,12500,16,0,1,layered_block,shift,persistent,4,4
29,8417,12167,16,0,1,layered_block,shift,persistent,4,4
30,8458,12208,16,0,1,layered_block,shift,persistent,4,4
31,8334,12167,16,0,1,layered_block,shift,persistent,4,4
32,8292,12042,16,0,1,layered_block,shift,persistent,4,4
33,8458,12208,16,0,1,layered_block,shift,persistent,4,4
34,8375,12167,16,0,1,layered_block,shift,persistent,4,4
35,9042,12792,16,0,1,layered_block,shift,persistent,4,4
36,8583,12417,16,0,1,layered_block,shift,persistent,4,4
37,9000,12791,16,0,1,layered_block,shift,persistent,4,4
38,8500,12250,16,0,1,layered_block,shift,persistent,4,4
39,8584,12375,16,0,1,layered_block,shift,persistent,4,4
40,8583,12333,16,0,1,layered_block,shift,persistent,4,4
41,8375,12167,16,0,1,layered_block,shift,persistent,4,4
42,8250,12000,16,0,1,layered_block,shift,persistent,4,4
43,8458,12250,16,0,1,layered_block,shift,persistent,4,4
44,8542,12334,16,0,1,layered_block,shift,persistent,4,4
45,8250,12083,16,0,1,layered_block,shift,persistent,4,4
46,8292,12084,16,0,1,layered_block,shift,persistent,4,4
47,8417,12208,16,0,1,layered_block,shift,persistent,4,4
48,8500,12250,16,0,1,layered_block,shift,persistent,4,4
49,8583,12375,16,0,1,layered_block,shift,persistent,4,4
50,8459,12250,16,0,1,layered_block,shift,persistent,4,4
51,8583,12333,16,0,1,layered_block,shift,persistent,4,4
52,8500,12250,16,0,1,layered_block,shift,persistent,4,4
53,8334,12125,16,0,1,layered_block,shift,persistent,4,4
54,8500,12291,16,0,1,layered_block,shift,persistent,4,4
55,8541,12333,16,0,1,layered_block,shift,persistent,4,4
56,8667,12500,16,0,1,layered_block,shift,persistent,4,4
57,8583,12375,16,0,1,layered_block,shift,persistent,4,4
58,8542,12334,16,0,1,layered_block,shift,persistent,4,4
59,15417,19250,16,0,1,layered_block,shift,persistent,4,4
60,8333,12167,16,0,1,layered_block,shift,persistent,4,4
61,8625,12416,16,0,1,layered_block,shift,persistent,4,4
62,8500,12250,16,0,1,layered_block,shift,persistent,4,4
63,8667,12667,16,0,1,layered_block,shift,persistent,4,4
64,8958,12792,16,0,1,layered_block,shift,persistent,4,4
65,8375,12208,16,0,1,layered_block,shift,persistent,4,4
66,8750,12500,16,0,1,layered_block,shift,persistent,4,4
67,8292,12083,16,0,1,layered_block,shift,persistent,4,4
68,8375,12166,16,0,1,layered_block,shift,persistent,4,4
69,8750,12583,16,0,1,layered_block,shift,persistent,4,4
70,8292,12084,16,0,1,layered_block,shift,persistent,4,4
71,8416,12250,16,0,1,layered_block,shift,persistent,4,4
72,8458,12250,16,0,1,layered_block,shift,persistent,4,4
73,8416,12166,16,0,1,layered_block,shift,persistent,4,4
74,8375,12125,16,0,1,layered_block,shift,persistent,4,4
75,8375,12208,16,0,1,layered_block,shift,persistent,4,4
76,8333,12125,16,0,1,layered_block,shift,persistent,4,4
77,8500,12292,16,0,1,layered_block,shift,persistent,4,4
78,8292,12084,16,0,1,layered_block,shift,persistent,4,4
79,8625,12458,16,0,1,layered_block,shift,persistent,4,4
80,8583,12417,16,0,1,layered_block,shift,persistent,4,4
81,8292,12083,16,0,1,layered_block,shift,persistent,4,4
82,8459,12250,16,0,1,layered_block,shift,persistent,4,4
83,8458,12250,16,0,1,layered_block,shift,persistent,4,4
