block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,13750,17500,16,0,1,layered_block,shift,per_chunk,4,4
1,21458,25583,16,0,1,layered_block,shift,per_chunk,4,4
2,12459,16292,16,0,1,layered_block,shift,per_chunk,4,4
3,12459,16375,16,0,1,layered_block,shift,per_chunk,4,4
4,12791,16625,16,0,1,layered_block,shift,per_chunk,4,4
5,12458,16375,16,0,1,layered_block,shift,per_chunk,4,4
6,12500,16292,16,0,1,layered_block,shift,per_chunk,4,4
7,12667,16500,16,0,1,layered_block,shift,per_chunk,4,4
8,12792,16666,16,0,1,layered_block,shift,per_chunk,4,4
9,12458,16291,16,0,1,layered_block,shift,per_chunk,4,4
10,12333,16166,16,0,1,layered_block,shift,per_chunk,4,4
11,12583,16375,16,0,1,layered_block,shift,per_chunk,4,4
12,12917,16833,16,0,1,layered_block,shift,per_chunk,4,4
13,12625,16458,16,0,1,layered_block,shift,per_chunk,4,4
14,12208,16292,16,0,1,layered_block,shift,per_chunk,4,4
15,12500,16375,16,0,1,layered_block,shift,per_chunk,4,4
16,12500,16333,16,0,1,layered_block,shift,per_chunk,4,4
17,12625,16500,16,0,1,layered_block,shift,per_chunk,4,4
18,12667,16500,16,0,1,layered_block,shift,per_chunk,4,4
19,12500,16416,16,0,1,layered_block,shift,per_chunk,4,4
20,12708,16667,16,0,1,layered_block,shift,per_chunk,4,4
21,12666,16416,16,0,1,layered_block,shift,per_chunk,4,4
22,12875,16625,16,0,1,layered_block,shift,per_chunk,4,4
23,12541,16333,16,0,1,layered_block,shift,per_chunk,4,4
24,12500,16375,16,0,1,layered_block,shift,per_chunk,4,4
25,12750,16583,16,0,1,layered_block,shift,per_chunk,4,4
26,12916,23792,16,0,1,layered_block,shift,per_chunk,4,4
27,12458,16375,16,0,1,layered_block,shift,per_chunk,4,4
28,12625,16541,16,0,1,layered_block,shift,per_chunk,4,4
29,12542,16458,16,0,1,layered_block,shift,per_chunk,4,4
30,12459,16334,16,0,1,layered_block,shift,per_chunk,4,4
31,12417,16250,16,0,1,layered_block,shift,per_chunk,4,4
32,12583,16500,16,0,1,layered_block,shift,per_chunk,4,4
33,12500,16333,16,0,1,layered_block,shift,per_chunk,4,4
34,19291,23208,16,0,1,layered_block,shift,per_chunk,4,4
35,12584,16459,16,0,1,layered_block,shift,per_chunk,4,4
36,12833,16667,16,0,1,layered_block,shift,per_chunk,4,4
37,12833,16750,16,0,1,layered_block,shift,per_chunk,4,4
38,12416,16333,16,0,1,layered_block,shift,per_chunk,4,4
39,12500,16333,16,0,1,layered_block,shift,per_chunk,4,4
40,12708,16625,16,0,1,layered_block,shift,per_chunk,4,4
41,13208,17042,16,0,1,layered_block,shift,per_chunk,4,4
42,12167,16375,16,0,1,layered_block,shift,per_chunk,4,4
43,12709,16459,16,0,1,layered_block,shift,per_chunk,4,4
44,12417,16334,16,0,1,layered_block,shift,per_chunk,4,4
45,12500,16417,16,0,1,layered_block,shift,per_chunk,4,4
46,12375,16250,16,0,1,layered_block,shift,per_chunk,4,4
47,12458,16292,16,0,1,layered_block,shift,per_chunk,4,4
48,12584,16500,16,0,1,layered_block,shift,per_chunk,4,4
49,12625,16500,16,0,1,layered_block,shift,per_chunk,4,4
50,12417,16291,16,0,1,layered_block,shift,per_chunk,4,4
51,12833,16708,16,0,1,layered_block,shift,per_chunk,4,4
52,12500,16333,16,0,1,layered_block,shift,per_chunk,4,4
53,12500,16375,16,0,1,layered_block,shift,per_chunk,4,4
54,12667,16541,16,0,1,layered_block,shift,per_chunk,4,4
55,12625,16584,16,0,1,layered_block,shift,per_chunk,4,4
56,12458,16333,16,0,1,layered_block,shift,per_chunk,4,4
57,12625,16625,16,0,1,layered_block,shift,per_chunk,4,4
58,12416,16292,16,0,1,layered_block,shift,per_chunk,4,4
59,12583,16375,16,0,1,layered_block,shift,per_chunk,4,4
60,12750,16625,16,0,1,layered_block,shift,per_chunk,4,4
61,12542,16375,16,0,1,layered_block,shift,per_chunk,4,4
62,12750,16625,16,0,1,layered_block,shift,per_chunk,4,4
63,12500,16375,16,0,1,layered_block,shift,per_chunk,4,4
64,12708,16584,16,0,1,layered_block,shift,per_chunk,4,4
65,12666,16625,16,0,1,layered_block,shift,per_chunk,4,4
66,12500,16334,16,0,1,layered_block,shift,per_chunk,4,4
67,12417,16333,16,0,1,layered_block,shift,per_chunk,4,4
68,12500,16416,16,0,1,layered_block,shift,per_chunk,4,4
69,12583,16417,16,0,1,layered_block,shift,per_chunk,4,4
70,12416,16292,16,0,1,layered_block,shift,per_chunk,4,4
71,20667,24667,16,0,1,layered_block,shift,per_chunk,4,4
72,12458,16333,16,0,1,layered_block,shift,per_chunk,4,4
73,12500,16250,16,0,1,layered_block,shift,per_chunk,4,4
74,12500,16375,16,0,1,layered_block,shift,per_chunk,4,4
75,13042,16916,16,0,1,layered_block,shift,per_chunk,4,4
76,12792,16583,16,0,1,layered_block,shift,per_chunk,4,4
77,12500,16541,16,0,1,layered_block,shift,per_chunk,4,4
78,12416,16250,16,0,1,layered_block,shift,per_chunk,4,4
79,12500,16333,16,0,1,layered_block,shift,per_chunk,4,4
80,12500,16375,16,0,1,layered_block,shift,per_chunk,4,4
81,12500,16375,16,0,1,layered_block,shift,per_chunk,4,4
82,12500,16375,16,0,1,layered_block,shift,per_chunk,4,4
83,12833,16708,16,0,1,layered_block,shift,per_chunk,4,4
84,12709,16542,16,0,1,layered_block,shift,per_chunk,4,4
85,12625,16583,16,0,1,layered_block,shift,per_chunk,4,4
86,12667,16500,16,0,1,layered_block,shift,per_chunk,4,4
87,12667,16584,16,0,1,layered_block,shift,per_chunk,4,4
88,12541,16750,16,0,1,layered_block,shift,per_chunk,4,4
89,12709,16625,16,0,1,layered_block,shift,per_chunk,4,4
90,12500,16334,16,0,1,layered_block,shift,per_chunk,4,4
91,20375,24542,16,0,1,layered_block,shift,per_chunk,4,4
92,12583,16458,16,0,1,layered_block,shift,per_chunk,4,4
93,12583,16375,16,0,1,layered_block,shift,per_chunk,4,4
94,12875,16750,16,0,1,layered_block,shift,per_chunk,4,4
95,12459,16292,16,0,1,layered_block,shift,per_chunk,4,4
96,12291,16250,16,0,1,layered_block,shift,per_chunk,4,4
97,12417,16291,16,0,1,layered_block,shift,per_chunk,4,4
98,13125,17041,16,0,1,layered_block,shift,per_chunk,4,4
99,12458,16375,16,0,1,layered_block,shift,per_chunk,4,4
100,12417,16375,16,0,0,layered_block,shift,per_chunk,4,4
101,12625,16500,16,0,0,layered_block,shift,per_chunk,4,4
102,12417,16334,16,0,0,layered_block,shift,per_chunk,4,4
103,12500,16375,16,0,0,layered_block,shift,per_chunk,4,4
104,12542,16458,16,0,0,layered_block,shift,per_chunk,4,4
105,12708,16625,16,0,0,layered_block,shift,per_chunk,4,4
106,20500,24458,16,0,0,layered_block,shift,per_chunk,4,4
107,12459,16375,16,0,0,layered_block,shift,per_chunk,4,4
108,12375,16250,16,0,0,layered_block,shift,per_chunk,4,4
109,12500,16375,16,0,0,layered_block,shift,per_chunk,4,4
110,12417,16292,16,0,0,layered_block,shift,per_chunk,4,4
111,12375,16250,16,0,0,layered_block,shift,per_chunk,4,4
112,12625,16584,16,0,0,layered_block,shift,per_chunk,4,4
113,12416,16291,16,0,0,layered_block,shift,per_chunk,4,4
114,12417,16333,16,0,0,layered_block,shift,per_chunk,4,4
115,12542,16375,16,0,0,layered_block,shift,per_chunk,4,4
116,12375,16292,16,0,0,layered_block,shift,per_chunk,4,4
117,12541,16500,16,0,0,layered_block,shift,per_chunk,4,4
118,12542,16292,16,0,0,layered_block,shift,per_chunk,4,4
119,12708,16625,16,0,0,layered_block,shift,per_chunk,4,4
120,12459,16416,16,0,0,layered_block,shift,per_chunk,4,4
121,12458,16333,16,0,0,layered_block,shift,per_chunk,4,4
122,12583,16458,16,0,0,layered_block,shift,per_chunk,4,4
123,12417,16333,16,0,0,layered_block,shift,per_chunk,4,4
124,12791,16666,16,0,0,layered_block,shift,per_chunk,4,4
125,12958,23916,16,0,0,layered_block,shift,per_chunk,4,4
126,12417,16334,16,0,0,layered_block,shift,per_chunk,4,4
127,12666,16541,16,0,0,layered_block,shift,per_chunk,4,4
128,12542,16417,16,0,0,layered_block,shift,per_chunk,4,4
129,12417,16292,16,0,0,layered_block,shift,per_chunk,4,4
130,12458,16375,16,0,0,layered_block,shift,per_chunk,4,4
131,12417,16334,16,0,0,layered_block,shift,per_chunk,4,4
132,12500,16250,16,0,0,layered_block,shift,per_chunk,4,4
133,12333,16292,16,0,0,layered_block,shift,per_chunk,4,4
134,12500,16292,16,0,0,layered_block,shift,per_chunk,4,4
135,20417,24417,16,0,0,layered_block,shift,per_chunk,4,4
136,12667,16583,16,0,0,layered_block,shift,per_chunk,4,4
137,12417,16292,16,0,0,layered_block,shift,per_chunk,4,4
138,12416,16333,16,0,0,layered_block,shift,per_chunk,4,4
139,12416,16291,16,0,0,layered_block,shift,per_chunk,4,4
140,12417,16250,16,0,0,layered_block,shift,per_chunk,4,4
141,12375,16292,16,0,0,layered_block,shift,per_chunk,4,4
142,12584,16459,16,0,0,layered_block,shift,per_chunk,4,4
143,12500,16459,16,0,0,layered_block,shift,per_chunk,4,4
144,12417,16292,16,0,0,layered_block,shift,per_chunk,4,4
145,12334,16250,16,0,0,layered_block,shift,per_chunk,4,4
146,12417,16375,16,0,0,layered_block,shift,per_chunk,4,4
147,12458,16333,16,0,0,layered_block,shift,per_chunk,4,4
148,12583,16500,16,0,0,layered_block,shift,per_chunk,4,4
149,12417,16333,16,0,0,layered_block,shift,per_chunk,4,4
150,12458,16375,16,0,0,layered_block,shift,per_chunk,4,4
151,12458,16417,16,0,0,layered_block,shift,per_chunk,4,4
152,12166,16291,16,0,0,layered_block,shift,per_chunk,4,4
153,12375,16292,16,0,0,layered_block,shift,per_chunk,4,4
154,12500,16583,16,0,0,layered_block,shift,per_chunk,4,4
155,12625,16500,16,0,0,layered_block,shift,per_chunk,4,4
156,12625,16542,16,0,0,layered_block,shift,per_chunk,4,4
157,12583,16458,16,0,0,layered_block,shift,per_chunk,4,4
158,12458,16333,16,0,0,layered_block,shift,per_chunk,4,4
159,12708,16584,16,0,0,layered_block,shift,per_chunk,4,4
160,12375,16292,16,0,0,layered_block,shift,per_chunk,4,4
161,12750,16667,16,0,0,layered_block,shift,per_chunk,4,4
162,12208,16375,16,0,0,layered_block,shift,per_chunk,4,4
163,12416,16292,16,0,0,layered_block,shift,per_chunk,4,4
164,12500,16458,16,0,0,layered_block,shift,per_chunk,4,4
165,12542,16417,16,0,0,layered_block,shift,per_chunk,4,4
166,12542,16417,16,0,0,layered_block,shift,per_chunk,4,4
167,12833,16792,16,0,0,layered_block,shift,per_chunk,4,4
168,12709,16666,16,0,0,layered_block,shift,per_chunk,4,4
169,12459,16375,16,0,0,layered_block,shift,per_chunk,4,4
170,12583,16416,16,0,0,layered_block,shift,per_chunk,4,4
171,12500,16416,16,0,0,layered_block,shift,per_chunk,4,4
172,12417,16292,16,0,0,layered_block,shift,per_chunk,4,4
173,19791,23708,16,0,0,layered_block,shift,per_chunk,4,4
174,12375,16250,16,0,0,layered_block,shift,per_chunk,4,4
175,12375,16334,16,0,0,layered_block,shift,per_chunk,4,4
176,19542,23458,16,0,0,layered_block,shift,per_chunk,4,4
177,12334,16291,16,0,0,layered_block,shift,per_chunk,4,4
178,12417,16292,16,0,0,layered_block,shift,per_chunk,4,4
179,12542,16375,16,0,0,layered_block,shift,per_chunk,4,4
180,12417,16333,16,0,0,layered_block,shift,per_chunk,4,4
181,12500,16458,16,0,0,layered_block,shift,per_chunk,4,4
182,12583,16417,16,0,0,layered_block,shift,per_chunk,4,4
183,12500,16375,16,0,0,layered_block,shift,per_chunk,4,4
184,12417,16292,16,0,0,layered_block,shift,per_chunk,4,4
185,12875,16625,16,0,0,layered_block,shift,per_chunk,4,4
186,12583,16416,16,0,0,layered_block,shift,per_chunk,4,4
187,12750,16583,16,0,0,layered_block,shift,per_chunk,4,4
188,12417,16291,16,0,0,layered_block,shift,per_chunk,4,4
189,12417,16250,16,0,0,layered_block,shift,per_chunk,4,4
190,12459,16375,16,0,0,layered_block,shift,per_chunk,4,4
191,12500,16375,16,0,0,layered_block,shift,per_chunk,4,4
192,12458,16375,16,0,0,layered_block,shift,per_chunk,4,4
193,12417,16292,16,0,0,layered_block,shift,per_chunk,4,4
194,12375,16291,16,0,0,layered_block,shift,per_chunk,4,4
195,12458,16375,16,0,0,layered_block,shift,per_chunk,4,4
196,12542,16500,16,0,0,layered_block,shift,per_chunk,4,4
197,12375,16291,16,0,0,layered_block,shift,per_chunk,4,4
198,12459,16334,16,0,0,layered_block,shift,per_chunk,4,4
199,12458,16333,16,0,0,layered_block,shift,per_chunk,4,4
200,12791,16666,16,0,0,layered_block,shift,per_chunk,4,4
201,12833,16708,16,0,0,layered_block,shift,per_chunk,4,4
202,12417,16334,16,0,0,layered_block,shift,per_chunk,4,4
203,19333,23209,16,0,0,layered_block,shift,per_chunk,4,4
204,12375,16250,16,0,0,layered_block,shift,per_chunk,4,4
205,12625,16458,16,0,0,layered_block,shift,per_chunk,4,4
206,12458,16291,16,0,0,layered_block,shift,per_chunk,4,4
207,12583,16333,16,0,0,layered_block,shift,per_chunk,4,4
208,12583,16375,16,0,0,layered_block,shift,per_chunk,4,4
209,12584,16459,16,0,0,layered_block,shift,per_chunk,4,4
210,12375,16292,16,0,0,layered_block,shift,per_chunk,4,4
211,12625,16375,16,0,0,layered_block,shift,per_chunk,4,4
212,12458,16333,16,0,0,layered_block,shift,per_chunk,4,4
213,12542,16417,16,0,0,layered_block,shift,per_chunk,4,4
214,12708,16667,16,0,0,layered_block,shift,per_chunk,4,4
215,12459,16334,16,0,0,layered_block,shift,per_chunk,4,4
216,12792,16750,16,0,0,layered_block,shift,per_chunk,4,4
217,12958,22708,16,0,0,layered_block,shift,per_chunk,4,4
218,12625,16542,16,0,0,layered_block,shift,per_chunk,4,4
219,12667,16459,16,0,0,layered_block,shift,per_chunk,4,4
220,12834,16750,16,0,0,layered_block,shift,per_chunk,4,4
221,12667,16542,16,0,0,layered_block,shift,per_chunk,4,4
222,12500,16416,16,0,0,layered_block,shift,per_chunk,4,4
223,12666,16583,16,0,0,layered_block,shift,per_chunk,4,4
224,12584,16500,16,0,0,layered_block,shift,per_chunk,4,4
225,12792,16542,16,0,0,layered_block,shift,per_chunk,4,4
226,12375,16334,16,0,0,layered_block,shift,per_chunk,4,4
227,12750,16542,16,0,0,layered_block,shift,per_chunk,4,4
228,12417,16333,16,0,0,layered_block,shift,per_chunk,4,4
229,20125,24000,16,0,0,layered_block,shift,per_chunk,4,4
230,12375,16292,16,0,0,layered_block,shift,per_chunk,4,4
231,12458,16250,16,0,0,layered_block,shift,per_chunk,4,4
232,12459,16375,16,0,0,layered_block,shift,per_chunk,4,4
233,12458,16333,16,0,0,layered_block,shift,per_chunk,4,4
234,12500,16375,16,0,0,layered_block,shift,per_chunk,4,4
235,12500,16375,16,0,0,layered_block,shift,per_chunk,4,4
236,12459,16375,16,0,0,layered_block,shift,per_chunk,4,4
237,12375,16291,16,0,0,layered_block,shift,per_chunk,4,4
238,20334,24209,16,0,0,layered_block,shift,per_chunk,4,4
239,12417,16375,16,0,0,layered_block,shift,per_chunk,4,4
240,14084,17875,16,0,0,layered_block,shift,per_chunk,4,4
241,12625,16583,16,0,0,layered_block,shift,per_chunk,4,4
242,12375,16333,16,0,0,layered_block,shift,per_chunk,4,4
243,12459,16334,16,0,0,layered_block,shift,per_chunk,4,4
244,18625,22709,16,0,0,layered_block,shift,per_chunk,4,4
245,12834,16708,16,0,0,layered_block,shift,per_chunk,4,4
246,12750,16625,16,0,0,layered_block,shift,per_chunk,4,4
247,12792,16625,16,0,0,layered_block,shift,per_chunk,4,4
248,12750,16709,16,0,0,layered_block,shift,per_chunk,4,4
249,12459,16292,16,0,0,layered_block,shift,per_chunk,4,4
250,20333,24166,16,0,0,layered_block,shift,per_chunk,4,4
251,12542,16417,16,0,0,layered_block,shift,per_chunk,4,4
252,12250,16417,16,0,0,layered_block,shift,per_chunk,4,4
253,12458,16417,16,0,0,layered_block,shift,per_chunk,4,4
254,12500,16417,16,0,0,layered_block,shift,per_chunk,4,4
255,12583,16375,16,0,0,layered_block,shift,per_chunk,4,4
256,12417,16291,16,0,0,layered_block,shift,per_chunk,4,4
257,12417,16334,16,0,0,layered_block,shift,per_chunk,4,4
258,12500,16625,16,0,0,layered_block,shift,per_chunk,4,4
259,12625,16583,16,0,0,layered_block,shift,per_chunk,4,4
260,12709,16500,16,0,0,layered_block,shift,per_chunk,4,4
261,12458,16375,16,0,0,layered_block,shift,per_chunk,4,4
262,12417,16292,16,0,0,layered_block,shift,per_chunk,4,4
263,12708,16583,16,0,0,layered_block,shift,per_chunk,4,4
264,12667,16625,16,0,0,layered_block,shift,per_chunk,4,4
265,12375,16334,16,0,0,layered_block,shift,per_chunk,4,4
266,12458,16417,16,0,0,layered_block,shift,per_chunk,4,4
267,12750,16500,16,0,0,layered_block,shift,per_chunk,4,4
268,12458,16292,16,0,0,layered_block,shift,per_chunk,4,4
269,12375,16333,16,0,0,layered_block,shift,per_chunk,4,4
270,12458,16292,16,0,0,layered_block,shift,per_chunk,4,4
271,12417,16333,16,0,0,layered_block,shift,per_chunk,4,4
272,12500,16375,16,0,0,layered_block,shift,per_chunk,4,4
273,19959,23875,16,0,0,layered_block,shift,per_chunk,4,4
274,12375,16375,16,0,0,layered_block,shift,per_chunk,4,4
275,12542,16375,16,0,0,layered_block,shift,per_chunk,4,4
276,12667,16458,16,0,0,layered_block,shift,per_chunk,4,4
277,12417,16291,16,0,0,layered_block,shift,per_chunk,4,4
278,12375,16333,16,0,0,layered_block,shift,per_chunk,4,4
279,12542,16417,16,0,0,layered_block,shift,per_chunk,4,4
280,12750,16500,16,0,0,layered_block,shift,per_chunk,4,4
281,12458,16375,16,0,0,layered_block,shift,per_chunk,4,4
282,12667,16500,16,0,0,layered_block,shift,per_chunk,4,4
283,12417,16333,16,0,0,layered_block,shift,per_chunk,4,4
284,12375,16250,16,0,0,layered_block,shift,per_chunk,4,4
285,19417,23459,16,0,0,layered_block,shift,per_chunk,4,4
286,12459,16375,16,0,0,layered_block,shift,per_chunk,4,4
