block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,16042,19833,16,0,1,layered_block,circular,per_chunk,2,2
1,15583,19375,16,0,1,layered_block,circular,per_chunk,2,2
2,15458,19250,16,0,1,layered_block,circular,per_chunk,2,2
3,15417,19250,16,0,1,layered_block,circular,per_chunk,2,2
4,15417,19250,16,0,1,layered_block,circular,per_chunk,2,2
5,15375,19250,16,0,1,layered_block,circular,per_chunk,2,2
6,15459,19250,16,0,1,layered_block,circular,per_chunk,2,2
7,110791,114875,16,0,1,layered_block,circular,per_chunk,2,2
8,15208,19292,16,0,1,layered_block,circular,per_chunk,2,2
9,15334,19208,16,0,1,layered_block,circular,per_chunk,2,2
10,15584,19500,16,0,1,layered_block,circular,per_chunk,2,2
11,15333,19250,16,0,1,layered_block,circular,per_chunk,2,2
12,15208,19167,16,0,1,layered_block,circular,per_chunk,2,2
13,15125,19250,16,0,1,layered_block,circular,per_chunk,2,2
14,15166,19208,16,0,1,layered_block,circular,per_chunk,2,2
15,15459,19292,16,0,1,layered_block,circular,per_chunk,2,2
16,15167,19250,16,0,1,layered_block,circular,per_chunk,2,2
17,15375,19250,16,0,1,layered_block,circular,per_chunk,2,2
18,15417,19167,16,0,1,layered_block,circular,per_chunk,2,2
19,15416,19250,16,0,1,layered_block,circular,per_chunk,2,2
20,15584,19459,16,0,1,layered_block,circular,per_chunk,2,2
21,15417,19209,16,0,1,layered_block,circular,per_chunk,2,2
22,15458,19333,16,0,1,layered_block,circular,per_chunk,2,2
23,15417,19209,16,0,1,layered_block,circular,per_chunk,2,2
24,15333,19250,16,0,1,layered_block,circular,per_chunk,2,2
25,15416,19250,16,0,1,layered_block,circular,per_chunk,2,2
26,15458,19250,16,0,1,layered_block,circular,per_chunk,2,2
27,15417,19250,16,0,1,layered_block,circular,per_chunk,2,2
28,15334,19167,16,0,1,layered_block,circular,per_chunk,2,2
29,15417,19250,16,0,1,layered_block,circular,per_chunk,2,2
30,15458,19333,16,0,1,layered_block,circular,per_chunk,2,2
31,15500,19250,16,0,1,layered_block,circular,per_chunk,2,2
32,15417,19250,16,0,1,layered_block,circular,per_chunk,2,2
33,15417,19333,16,0,1,layered_block,circular,per_chunk,2,2
34,18334,99458,16,0,1,layered_block,circular,per_chunk,2,2
35,15583,19333,16,0,1,layered_block,circular,per_chunk,2,2
36,15375,19208,16,0,1,layered_block,circular,per_chunk,2,2
37,15375,19250,16,0,1,layered_block,circular,per_chunk,2,2
38,15250,19292,16,0,1,layered_block,circular,per_chunk,2,2
39,15375,19208,16,0,1,layered_block,circular,per_chunk,2,2
40,15125,19250,16,0,1,layered_block,circular,per_chunk,2,2
41,15416,19250,16,0,1,layered_block,circular,per_chunk,2,2
42,15041,19250,16,0,1,layered_block,circular,per_chunk,2,2
43,15458,19250,16,0,1,layered_block,circular,per_chunk,2,2
44,15292,19208,16,0,1,layered_block,circular,per_chunk,2,2
45,15333,19208,16,0,1,layered_block,circular,per_chunk,2,2
46,15417,19209,16,0,1,layered_block,circular,per_chunk,2,2
47,22667,26667,16,0,1,layered_block,circular,per_chunk,2,2
48,15417,19250,16,0,1,layered_block,circular,per_chunk,2,2
49,15458,19208,16,0,1,layered_block,circular,per_chunk,2,2
50,23459,27334,16,0,1,layered_block,circular,per_chunk,2,2
51,15458,19334,16,0,1,layered_block,circular,per_chunk,2,2
52,15416,19333,16,0,1,layered_block,circular,per_chunk,2,2
53,15375,19250,16,0,1,layered_block,circular,per_chunk,2,2
54,15250,19167,16,0,1,layered_block,circular,per_chunk,2,2
55,15208,19208,16,0,1,layered_block,circular,per_chunk,2,2
56,15417,19250,16,0,1,layered_block,circular,per_chunk,2,2
57,15541,19333,16,0,1,layered_block,circular,per_chunk,2,2
58,15375,19292,16,0,1,layered_block,circular,per_chunk,2,2
59,15416,19208,16,0,1,layered_block,circular,per_chunk,2,2
60,15333,19250,16,0,1,layered_block,circular,per_chunk,2,2
61,15417,19250,16,0,1,layered_block,circular,per_chunk,2,2
62,15333,19208,16,0,1,layered_block,circular,per_chunk,2,2
63,15375,19333,16,0,1,layered_block,circular,per_chunk,2,2
64,23667,27500,16,0,1,layered_block,circular,per_chunk,2,2
65,15459,19292,16,0,1,layered_block,circular,per_chunk,2,2
66,15541,19416,16,0,1,layered_block,circular,per_chunk,2,2
67,15375,19250,16,0,1,layered_block,circular,per_chunk,2,2
68,15458,19292,16,0,1,layered_block,circular,per_chunk,2,2
69,15333,19208,16,0,1,layered_block,circular,per_chunk,2,2
70,15417,19292,16,0,1,layered_block,circular,per_chunk,2,2
71,15375,19333,16,0,1,layered_block,circular,per_chunk,2,2
72,15417,19292,16,0,1,layered_block,circular,per_chunk,2,2
73,15500,19292,16,0,1,layered_block,circular,per_chunk,2,2
74,15416,19291,16,0,1,layered_block,circular,per_chunk,2,2
75,15375,19208,16,0,1,layered_block,circular,per_chunk,2,2
76,15458,19250,16,0,1,layered_block,circular,per_chunk,2,2
77,15208,19250,16,0,1,layered_block,circular,per_chunk,2,2
78,15125,19208,16,0,1,layered_block,circular,per_chunk,2,2
79,15333,19209,16,0,1,layered_block,circular,per_chunk,2,2
80,15167,19208,16,0,1,layered_block,circular,per_chunk,2,2
81,14750,18542,16,0,1,layered_block,circular,per_chunk,2,2
82,15500,19291,16,0,1,layered_block,circular,per_chunk,2,2
83,15583,19500,16,0,1,layered_block,circular,per_chunk,2,2
84,15334,19167,16,0,1,layered_block,circular,per_chunk,2,2
85,15500,19417,16,0,1,layered_block,circular,per_chunk,2,2
86,15209,19209,16,0,1,layered_block,circular,per_chunk,2,2
87,23708,27583,16,0,1,layered_block,circular,per_chunk,2,2
88,15000,19166,16,0,1,layered_block,circular,per_chunk,2,2
89,15500,19417,16,0,1,layered_block,circular,per_chunk,2,2
90,15375,19209,16,0,1,layered_block,circular,per_chunk,2,2
91,15333,19208,16,0,1,layered_block,circular,per_chunk,2,2
92,15500,19375,16,0,1,layered_block,circular,per_chunk,2,2
93,15417,19208,16,0,1,layered_block,circular,per_chunk,2,2
94,15333,19250,16,0,1,layered_block,circular,per_chunk,2,2
95,15250,19334,16,0,1,layered_block,circular,per_chunk,2,2
96,15416,19250,16,0,1,layered_block,circular,per_chunk,2,2
97,15333,19458,16,0,1,layered_block,circular,per_chunk,2,2
98,15333,19250,16,0,1,layered_block,circular,per_chunk,2,2
99,15375,19208,16,0,1,layered_block,circular,per_chunk,2,2
100,15375,19291,16,0,0,layered_block,circular,per_chunk,2,2
101,15625,19458,16,0,0,layered_block,circular,per_chunk,2,2
102,15375,19250,16,0,0,layered_block,circular,per_chunk,2,2
