block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,17625,21750,16,0,1,fused_streaming,circular,persistent,1,1
1,12834,16959,16,0,1,fused_streaming,circular,persistent,1,1
2,11709,15833,16,0,1,fused_streaming,circular,persistent,1,1
3,11083,14833,16,0,1,fused_streaming,circular,persistent,1,1
4,11583,15708,16,0,1,fused_streaming,circular,persistent,1,1
5,11834,16000,16,0,1,fused_streaming,circular,persistent,1,1
6,12125,15917,16,0,1,fused_streaming,circular,persistent,1,1
7,19292,23167,16,0,1,fused_streaming,circular,persistent,1,1
8,12500,16583,16,0,1,fused_streaming,circular,persistent,1,1
9,11750,15500,16,0,1,fused_streaming,circular,persistent,1,1
10,11292,15083,16,0,1,fused_streaming,circular,persistent,1,1
11,11375,15500,16,0,1,fused_streaming,circular,persistent,1,1
12,11625,15541,16,0,1,fused_streaming,circular,persistent,1,1
13,12125,16209,16,0,1,fused_streaming,circular,persistent,1,1
14,12084,16250,16,0,1,fused_streaming,circular,persistent,1,1
15,11583,20333,16,0,1,fused_streaming,circular,persistent,1,1
16,11292,15375,16,0,1,fused_streaming,circular,persistent,1,1
17,11666,15458,16,0,1,fused_streaming,circular,persistent,1,1
18,11334,15500,16,0,1,fused_streaming,circular,persistent,1,1
19,11375,15541,16,0,1,fused_streaming,circular,persistent,1,1
20,11125,15250,16,0,1,fused_streaming,circular,persistent,1,1
21,11792,15917,16,0,1,fused_streaming,circular,persistent,1,1
22,11542,15667,16,0,1,fused_streaming,circular,persistent,1,1
23,11333,15167,16,0,1,fused_streaming,circular,persistent,1,1
24,11083,15250,16,0,1,fused_streaming,circular,persistent,1,1
25,11750,15542,16,0,1,fused_streaming,circular,persistent,1,1
26,12542,16708,16,0,1,fused_streaming,circular,persistent,1,1
27,11875,15708,16,0,1,fused_streaming,circular,persistent,1,1
28,11084,15250,16,0,1,fused_streaming,circular,persistent,1,1
29,11625,15750,16,0,1,fused_streaming,circular,persistent,1,1
30,11083,15209,16,0,1,fused_streaming,circular,persistent,1,1
31,10958,14708,16,0,1,fused_streaming,circular,persistent,1,1
32,11292,15375,16,0,1,fused_streaming,circular,persistent,1,1
33,11000,14875,16,0,1,fused_streaming,circular,persistent,1,1
34,11167,14917,16,0,1,fused_streaming,circular,persistent,1,1
35,11416,15541,16,0,1,fused_streaming,circular,persistent,1,1
36,11750,15875,16,0,1,fused_streaming,circular,persistent,1,1
37,11125,15250,16,0,1,fused_streaming,circular,persistent,1,1
38,11500,15625,16,0,1,fused_streaming,circular,persistent,1,1
39,11209,15000,16,0,1,fused_streaming,circular,persistent,1,1
40,11292,15375,16,0,1,fused_streaming,circular,persistent,1,1
41,12250,16417,16,0,1,fused_streaming,circular,persistent,1,1
42,11166,14958,16,0,1,fused_streaming,circular,persistent,1,1
43,11125,14958,16,0,1,fused_streaming,circular,persistent,1,1
44,11375,15458,16,0,1,fused_streaming,circular,persistent,1,1
45,11750,15541,16,0,1,fused_streaming,circular,persistent,1,1
46,11125,15250,16,0,1,fused_streaming,circular,persistent,1,1
47,11417,15625,16,0,1,fused_streaming,circular,persistent,1,1
48,11750,15541,16,0,1,fused_streaming,circular,persistent,1,1
49,11167,15292,16,0,1,fused_streaming,circular,persistent,1,1
50,11209,15334,16,0,1,fused_streaming,circular,persistent,1,1
51,16583,20375,16,0,1,fused_streaming,circular,persistent,1,1
52,11125,15250,16,0,1,fused_streaming,circular,persistent,1,1
53,11209,14959,16,0,1,fused_streaming,circular,persistent,1,1
54,12167,15959,16,0,1,fused_streaming,circular,persistent,1,1
55,11708,15709,16,0,1,fused_streaming,circular,persistent,1,1
56,11375,15167,16,0,1,fused_streaming,circular,persistent,1,1
57,11333,15500,16,0,1,fused_streaming,circular,persistent,1,1
58,11125,14875,16,0,1,fused_streaming,circular,persistent,1,1
59,11042,15125,16,0,1,fused_streaming,circular,persistent,1,1
60,11375,15500,16,0,1,fused_streaming,circular,persistent,1,1
61,12458,16625,16,0,1,fused_streaming,circular,persistent,1,1
62,11125,14959,16,0,1,fused_streaming,circular,persistent,1,1
63,11542,15375,16,0,1,fused_streaming,circular,persistent,1,1
64,11583,15750,16,0,1,fused_streaming,circular,persistent,1,1
65,16500,20334,16,0,1,fused_streaming,circular,persistent,1,1
66,11084,15291,16,0,1,fused_streaming,circular,persistent,1,1
67,11208,15000,16,0,1,fused_streaming,circular,persistent,1,1
68,12208,16584,16,0,1,fused_streaming,circular,persistent,1,1
69,11375,15458,16,0,1,fused_streaming,circular,persistent,1,1
70,11208,15000,16,0,1,fused_streaming,circular,persistent,1,1
71,11167,15292,16,0,1,fused_streaming,circular,persistent,1,1
72,11083,14833,16,0,1,fused_streaming,circular,persistent,1,1
73,11333,15125,16,0,1,fused_streaming,circular,persistent,1,1
74,19000,22833,16,0,1,fused_streaming,circular,persistent,1,1
75,11292,15417,16,0,1,fused_streaming,circular,persistent,1,1
76,11333,15542,16,0,1,fused_streaming,circular,persistent,1,1
77,12000,16041,16,0,1,fused_streaming,circular,persistent,1,1
78,11667,15750,16,0,1,fused_streaming,circular,persistent,1,1
79,11208,15084,16,0,1,fused_streaming,circular,persistent,1,1
80,11542,15584,16,0,1,fused_streaming,circular,persistent,1,1
81,12000,16042,16,0,1,fused_streaming,circular,persistent,1,1
82,12917,17042,16,0,1,fused_streaming,circular,persistent,1,1
83,11792,15958,16,0,1,fused_streaming,circular,persistent,1,1
84,12041,15791,16,0,1,fused_streaming,circular,persistent,1,1
85,11875,15792,16,0,1,fused_streaming,circular,persistent,1,1
86,11542,15583,16,0,1,fused_streaming,circular,persistent,1,1
87,12208,15958,16,0,1,fused_streaming,circular,persistent,1,1
88,11709,15541,16,0,1,fused_streaming,circular,persistent,1,1
89,12333,16542,16,0,1,fused_streaming,circular,persistent,1,1
90,11625,15416,16,0,1,fused_streaming,circular,persistent,1,1
91,11625,15791,16,0,1,fused_streaming,circular,persistent,1,1
92,11042,14833,16,0,1,fused_streaming,circular,persistent,1,1
93,11208,14958,16,0,1,fused_streaming,circular,persistent,1,1
94,12500,16625,16,0,1,fused_streaming,circular,persistent,1,1
95,12042,16125,16,0,1,fused_streaming,circular,persistent,1,1
96,11625,15458,16,0,1,fused_streaming,circular,persistent,1,1
97,11708,15833,16,0,1,fused_streaming,circular,persistent,1,1
98,12250,16125,16,0,1,fused_streaming,circular,persistent,1,1
99,16167,20333,16,0,1,fused_streaming,circular,persistent,1,1
100,103417,107417,16,0,0,fused_streaming,circular,persistent,1,1
101,11834,15625,16,0,0,fused_streaming,circular,persistent,1,1
102,11209,15000,16,0,0,fused_streaming,circular,persistent,1,1
103,11292,19667,16,0,0,fused_streaming,circular,persistent,1,1
104,11750,15542,16,0,0,fused_streaming,circular,persistent,1,1
105,11542,15458,16,0,0,fused_streaming,circular,persistent,1,1
106,11458,15292,16,0,0,fused_streaming,circular,persistent,1,1
107,11583,15375,16,0,0,fused_streaming,circular,persistent,1,1
108,11834,15666,16,0,0,fused_streaming,circular,persistent,1,1
109,12083,15875,16,0,0,fused_streaming,circular,persistent,1,1
110,11084,14834,16,0,0,fused_streaming,circular,persistent,1,1
111,11250,15000,16,0,0,fused_streaming,circular,persistent,1,1
112,11125,14917,16,0,0,fused_streaming,circular,persistent,1,1
113,11458,15250,16,0,0,fused_streaming,circular,persistent,1,1
114,11750,15583,16,0,0,fused_streaming,circular,persistent,1,1
115,11833,15583,16,0,0,fused_streaming,circular,persistent,1,1
116,11292,15125,16,0,0,fused_streaming,circular,persistent,1,1
117,11917,15750,16,0,0,fused_streaming,circular,persistent,1,1
118,11958,15792,16,0,0,fused_streaming,circular,persistent,1,1
119,11333,15125,16,0,0,fused_streaming,circular,persistent,1,1
120,11959,15791,16,0,0,fused_streaming,circular,persistent,1,1
121,11417,15167,16,0,0,fused_streaming,circular,persistent,1,1
122,11333,15125,16,0,0,fused_streaming,circular,persistent,1,1
123,11500,15334,16,0,0,fused_streaming,circular,persistent,1,1
124,11833,15750,16,0,0,fused_streaming,circular,persistent,1,1
125,11583,15375,16,0,0,fused_streaming,circular,persistent,1,1
126,11542,15333,16,0,0,fused_streaming,circular,persistent,1,1
127,12125,16083,16,0,0,fused_streaming,circular,persistent,1,1
128,11292,15042,16,0,0,fused_streaming,circular,persistent,1,1
129,11125,14875,16,0,0,fused_streaming,circular,persistent,1,1
130,12792,16625,16,0,0,fused_streaming,circular,persistent,1,1
131,16250,20292,16,0,0,fused_streaming,circular,persistent,1,1
132,11542,15292,16,0,0,fused_streaming,circular,persistent,1,1
133,12750,16584,16,0,0,fused_streaming,circular,persistent,1,1
134,11500,15458,16,0,0,fused_streaming,circular,persistent,1,1
135,11416,15166,16,0,0,fused_streaming,circular,persistent,1,1
136,12083,15833,16,0,0,fused_streaming,circular,persistent,1,1
137,11791,15833,16,0,0,fused_streaming,circular,persistent,1,1
138,11541,15375,16,0,0,fused_streaming,circular,persistent,1,1
139,11292,15083,16,0,0,fused_streaming,circular,persistent,1,1
140,11791,15625,16,0,0,fused_streaming,circular,persistent,1,1
141,11208,15000,16,0,0,fused_streaming,circular,persistent,1,1
142,11333,15083,16,0,0,fused_streaming,circular,persistent,1,1
143,11167,15000,16,0,0,fused_streaming,circular,persistent,1,1
144,11375,15167,16,0,0,fused_streaming,circular,persistent,1,1
145,11125,14917,16,0,0,fused_streaming,circular,persistent,1,1
146,11250,15042,16,0,0,fused_streaming,circular,persistent,1,1
147,11084,14875,16,0,0,fused_streaming,circular,persistent,1,1
148,11209,15000,16,0,0,fused_streaming,circular,persistent,1,1
149,11209,15000,16,0,0,fused_streaming,circular,persistent,1,1
150,11167,15000,16,0,0,fused_streaming,circular,persistent,1,1
151,11250,15083,16,0,0,fused_streaming,circular,persistent,1,1
152,11000,14791,16,0,0,fused_streaming,circular,persistent,1,1
153,11500,15250,16,0,0,fused_streaming,circular,persistent,1,1
154,12708,16917,16,0,0,fused_streaming,circular,persistent,1,1
155,11500,15292,16,0,0,fused_streaming,circular,persistent,1,1
156,11375,15167,16,0,0,fused_streaming,circular,persistent,1,1
157,16750,20625,16,0,0,fused_streaming,circular,persistent,1,1
158,11417,15250,16,0,0,fused_streaming,circular,persistent,1,1
159,11042,15167,16,0,0,fused_streaming,circular,persistent,1,1
160,11459,15250,16,0,0,fused_streaming,circular,persistent,1,1
161,11666,15416,16,0,0,fused_streaming,circular,persistent,1,1
162,11917,15708,16,0,0,fused_streaming,circular,persistent,1,1
163,11250,15000,16,0,0,fused_streaming,circular,persistent,1,1
164,11209,15250,16,0,0,fused_streaming,circular,persistent,1,1
165,11667,15459,16,0,0,fused_streaming,circular,persistent,1,1
166,11375,15167,16,0,0,fused_streaming,circular,persistent,1,1
167,11250,15125,16,0,0,fused_streaming,circular,persistent,1,1
168,11875,15708,16,0,0,fused_streaming,circular,persistent,1,1
169,11167,14959,16,0,0,fused_streaming,circular,persistent,1,1
170,16958,20833,16,0,0,fused_streaming,circular,persistent,1,1
171,12583,16333,16,0,0,fused_streaming,circular,persistent,1,1
172,11500,15291,16,0,0,fused_streaming,circular,persistent,1,1
