block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,13416,17208,16,0,1,layered_block,circular,per_chunk,4,4
1,12083,15875,16,0,1,layered_block,circular,per_chunk,4,4
2,12459,16416,16,0,1,layered_block,circular,per_chunk,4,4
3,19209,23084,16,0,1,layered_block,circular,per_chunk,4,4
4,12125,15959,16,0,1,layered_block,circular,per_chunk,4,4
5,12416,16166,16,0,1,layered_block,circular,per_chunk,4,4
6,12125,15958,16,0,1,layered_block,circular,per_chunk,4,4
7,12416,16250,16,0,1,layered_block,circular,per_chunk,4,4
8,11958,16000,16,0,1,layered_block,circular,per_chunk,4,4
9,12125,15958,16,0,1,layered_block,circular,per_chunk,4,4
10,12083,15958,16,0,1,layered_block,circular,per_chunk,4,4
11,12000,15834,16,0,1,layered_block,circular,per_chunk,4,4
12,11958,15875,16,0,1,layered_block,circular,per_chunk,4,4
13,11792,15875,16,0,1,layered_block,circular,per_chunk,4,4
14,11875,15917,16,0,1,layered_block,circular,per_chunk,4,4
15,12084,15917,16,0,1,layered_block,circular,per_chunk,4,4
16,11917,16000,16,0,1,layered_block,circular,per_chunk,4,4
17,12042,15875,16,0,1,layered_block,circular,per_chunk,4,4
18,12416,16166,16,0,1,layered_block,circular,per_chunk,4,4
19,20125,24000,16,0,1,layered_block,circular,per_chunk,4,4
20,12250,16167,16,0,1,layered_block,circular,per_chunk,4,4
21,12083,15916,16,0,1,layered_block,circular,per_chunk,4,4
22,12208,16083,16,0,1,layered_block,circular,per_chunk,4,4
23,12083,15917,16,0,1,layered_block,circular,per_chunk,4,4
24,12084,15959,16,0,1,layered_block,circular,per_chunk,4,4
25,12084,15917,16,0,1,layered_block,circular,per_chunk,4,4
26,12250,16083,16,0,1,layered_block,circular,per_chunk,4,4
27,12208,16042,16,0,1,layered_block,circular,per_chunk,4,4
28,12125,15959,16,0,1,layered_block,circular,per_chunk,4,4
29,12166,16000,16,0,1,layered_block,circular,per_chunk,4,4
30,12125,16000,16,0,1,layered_block,circular,per_chunk,4,4
31,12125,15958,16,0,1,layered_block,circular,per_chunk,4,4
32,12042,15916,16,0,1,layered_block,circular,per_chunk,4,4
33,12042,15875,16,0,1,layered_block,circular,per_chunk,4,4
34,12250,16042,16,0,1,layered_block,circular,per_chunk,4,4
35,12208,16000,16,0,1,layered_block,circular,per_chunk,4,4
36,12042,15875,16,0,1,layered_block,circular,per_chunk,4,4
37,12084,15959,16,0,1,layered_block,circular,per_chunk,4,4
38,11834,15875,16,0,1,layered_block,circular,per_chunk,4,4
39,12083,15917,16,0,1,layered_block,circular,per_chunk,4,4
40,11834,15958,16,0,1,layered_block,circular,per_chunk,4,4
41,12292,16083,16,0,1,layered_block,circular,per_chunk,4,4
42,11792,15958,16,0,1,layered_block,circular,per_chunk,4,4
43,12083,15875,16,0,1,layered_block,circular,per_chunk,4,4
44,12000,15875,16,0,1,layered_block,circular,per_chunk,4,4
45,12125,15959,16,0,1,layered_block,circular,per_chunk,4,4
46,12166,16000,16,0,1,layered_block,circular,per_chunk,4,4
47,12125,16000,16,0,1,layered_block,circular,per_chunk,4,4
48,12125,15958,16,0,1,layered_block,circular,per_chunk,4,4
49,12167,15959,16,0,1,layered_block,circular,per_chunk,4,4
50,12042,15958,16,0,1,layered_block,circular,per_chunk,4,4
51,12125,16000,16,0,1,layered_block,circular,per_chunk,4,4
52,12083,16000,16,0,1,layered_block,circular,per_chunk,4,4
53,12083,15917,16,0,1,layered_block,circular,per_chunk,4,4
54,12000,15917,16,0,1,layered_block,circular,per_chunk,4,4
55,11833,15833,16,0,1,layered_block,circular,per_chunk,4,4
56,12125,16042,16,0,1,layered_block,circular,per_chunk,4,4
57,12167,15958,16,0,1,layered_block,circular,per_chunk,4,4
58,12083,15916,16,0,1,layered_block,circular,per_chunk,4,4
59,12083,15875,16,0,1,layered_block,circular,per_chunk,4,4
60,12042,15917,16,0,1,layered_block,circular,per_chunk,4,4
61,12084,15917,16,0,1,layered_block,circular,per_chunk,4,4
62,12166,16000,16,0,1,layered_block,circular,per_chunk,4,4
63,12083,16042,16,0,1,layered_block,circular,per_chunk,4,4
64,12083,16042,16,0,1,layered_block,circular,per_chunk,4,4
65,12125,16000,16,0,1,layered_block,circular,per_chunk,4,4
66,12125,16000,16,0,1,layered_block,circular,per_chunk,4,4
67,12083,15917,16,0,1,layered_block,circular,per_chunk,4,4
68,12208,16083,16,0,1,layered_block,circular,per_chunk,4,4
69,12042,15959,16,0,1,layered_block,circular,per_chunk,4,4
70,12125,15958,16,0,1,layered_block,circular,per_chunk,4,4
71,12084,15959,16,0,1,layered_block,circular,per_chunk,4,4
72,12042,15959,16,0,1,layered_block,circular,per_chunk,4,4
73,12083,15875,16,0,1,layered_block,circular,per_chunk,4,4
74,12042,15958,16,0,1,layered_block,circular,per_chunk,4,4
75,12375,16209,16,0,1,layered_block,circular,per_chunk,4,4
76,12125,22375,16,0,1,layered_block,circular,per_chunk,4,4
77,11916,15916,16,0,1,layered_block,circular,per_chunk,4,4
78,11792,15833,16,0,1,layered_block,circular,per_chunk,4,4
79,12084,15958,16,0,1,layered_block,circular,per_chunk,4,4
80,11917,15959,16,0,1,layered_block,circular,per_chunk,4,4
81,11916,15708,16,0,1,layered_block,circular,per_chunk,4,4
82,12541,16375,16,0,1,layered_block,circular,per_chunk,4,4
83,12042,15917,16,0,1,layered_block,circular,per_chunk,4,4
84,12083,15917,16,0,1,layered_block,circular,per_chunk,4,4
85,12000,15917,16,0,1,layered_block,circular,per_chunk,4,4
86,12125,16166,16,0,1,layered_block,circular,per_chunk,4,4
87,12625,16416,16,0,1,layered_block,circular,per_chunk,4,4
88,11792,16000,16,0,1,layered_block,circular,per_chunk,4,4
89,12125,16042,16,0,1,layered_block,circular,per_chunk,4,4
90,12083,15958,16,0,1,layered_block,circular,per_chunk,4,4
91,12250,16125,16,0,1,layered_block,circular,per_chunk,4,4
92,11959,15875,16,0,1,layered_block,circular,per_chunk,4,4
93,12125,15917,16,0,1,layered_block,circular,per_chunk,4,4
94,12250,16125,16,0,1,layered_block,circular,per_chunk,4,4
95,12375,16458,16,0,1,layered_block,circular,per_chunk,4,4
96,12417,16250,16,0,1,layered_block,circular,per_chunk,4,4
97,12083,16167,16,0,1,layered_block,circular,per_chunk,4,4
98,19792,23709,16,0,1,layered_block,circular,per_chunk,4,4
99,12083,15958,16,0,1,layered_block,circular,per_chunk,4,4
100,12250,16208,16,0,0,layered_block,circular,per_chunk,4,4
101,12375,16167,16,0,0,layered_block,circular,per_chunk,4,4
102,12042,15917,16,0,0,layered_block,circular,per_chunk,4,4
103,12083,15916,16,0,0,layered_block,circular,per_chunk,4,4
104,12208,16000,16,0,0,layered_block,circular,per_chunk,4,4
105,12292,16208,16,0,0,layered_block,circular,per_chunk,4,4
106,12292,16166,16,0,0,layered_block,circular,per_chunk,4,4
107,12125,16000,16,0,0,layered_block,circular,per_chunk,4,4
108,20041,23833,16,0,0,layered_block,circular,per_chunk,4,4
109,12292,16167,16,0,0,layered_block,circular,per_chunk,4,4
110,12000,15917,16,0,0,layered_block,circular,per_chunk,4,4
111,12291,16125,16,0,0,layered_block,circular,per_chunk,4,4
112,12000,15833,16,0,0,layered_block,circular,per_chunk,4,4
113,12083,15875,16,0,0,layered_block,circular,per_chunk,4,4
114,12125,16042,16,0,0,layered_block,circular,per_chunk,4,4
115,12167,16000,16,0,0,layered_block,circular,per_chunk,4,4
116,12292,16208,16,0,0,layered_block,circular,per_chunk,4,4
117,12208,16125,16,0,0,layered_block,circular,per_chunk,4,4
118,12084,15875,16,0,0,layered_block,circular,per_chunk,4,4
119,12125,15917,16,0,0,layered_block,circular,per_chunk,4,4
120,12250,16041,16,0,0,layered_block,circular,per_chunk,4,4
121,12291,16125,16,0,0,layered_block,circular,per_chunk,4,4
122,12125,16042,16,0,0,layered_block,circular,per_chunk,4,4
123,12292,16166,16,0,0,layered_block,circular,per_chunk,4,4
124,12083,15917,16,0,0,layered_block,circular,per_chunk,4,4
125,12209,16042,16,0,0,layered_block,circular,per_chunk,4,4
126,12041,15958,16,0,0,layered_block,circular,per_chunk,4,4
127,19916,23791,16,0,0,layered_block,circular,per_chunk,4,4
128,12125,15917,16,0,0,layered_block,circular,per_chunk,4,4
129,12250,16084,16,0,0,layered_block,circular,per_chunk,4,4
130,12125,15958,16,0,0,layered_block,circular,per_chunk,4,4
131,12125,16000,16,0,0,layered_block,circular,per_chunk,4,4
132,12167,16042,16,0,0,layered_block,circular,per_chunk,4,4
133,12125,16000,16,0,0,layered_block,circular,per_chunk,4,4
134,12042,16000,16,0,0,layered_block,circular,per_chunk,4,4
135,12250,16166,16,0,0,layered_block,circular,per_chunk,4,4
136,11875,15958,16,0,0,layered_block,circular,per_chunk,4,4
137,12000,15833,16,0,0,layered_block,circular,per_chunk,4,4
138,12083,16000,16,0,0,layered_block,circular,per_chunk,4,4
139,18750,22625,16,0,0,layered_block,circular,per_chunk,4,4
140,12125,16000,16,0,0,layered_block,circular,per_chunk,4,4
141,12000,15875,16,0,0,layered_block,circular,per_chunk,4,4
