block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,13084,16917,16,0,1,layered_block,shift,per_chunk,8,8
1,11334,15084,16,0,1,layered_block,shift,per_chunk,8,8
2,10834,14750,16,0,1,layered_block,shift,per_chunk,8,8
3,10625,14542,16,0,1,layered_block,shift,per_chunk,8,8
4,10916,14833,16,0,1,layered_block,shift,per_chunk,8,8
5,10625,14500,16,0,1,layered_block,shift,per_chunk,8,8
6,10958,14750,16,0,1,layered_block,shift,per_chunk,8,8
7,10709,14542,16,0,1,layered_block,shift,per_chunk,8,8
8,10625,14541,16,0,1,layered_block,shift,per_chunk,8,8
9,10667,14542,16,0,1,layered_block,shift,per_chunk,8,8
10,10625,14500,16,0,1,layered_block,shift,per_chunk,8,8
11,10667,14542,16,0,1,layered_block,shift,per_chunk,8,8
12,10709,14625,16,0,1,layered_block,shift,per_chunk,8,8
13,10667,14541,16,0,1,layered_block,shift,per_chunk,8,8
14,10375,14459,16,0,1,layered_block,shift,per_chunk,8,8
15,10875,14792,16,0,1,layered_block,shift,per_chunk,8,8
16,10834,14708,16,0,1,layered_block,shift,per_chunk,8,8
17,10833,14709,16,0,1,layered_block,shift,per_chunk,8,8
18,10625,14500,16,0,1,layered_block,shift,per_chunk,8,8
19,10667,14542,16,0,1,layered_block,shift,per_chunk,8,8
20,10667,14625,16,0,1,layered_block,shift,per_chunk,8,8
21,10917,14708,16,0,1,layered_block,shift,per_chunk,8,8
22,10709,14541,16,0,1,layered_block,shift,per_chunk,8,8
23,10958,14708,16,0,1,layered_block,shift,per_chunk,8,8
24,10583,14458,16,0,1,layered_block,shift,per_chunk,8,8
25,10625,14500,16,0,1,layered_block,shift,per_chunk,8,8
26,10708,14583,16,0,1,layered_block,shift,per_chunk,8,8
27,10708,14625,16,0,1,layered_block,shift,per_chunk,8,8
28,10625,14500,16,0,1,layered_block,shift,per_chunk,8,8
29,10791,14666,16,0,1,layered_block,shift,per_chunk,8,8
30,10667,14500,16,0,1,layered_block,shift,per_chunk,8,8
31,10875,14666,16,0,1,layered_block,shift,per_chunk,8,8
32,10542,14459,16,0,1,layered_block,shift,per_chunk,8,8
33,10708,14583,16,0,1,layered_block,shift,per_chunk,8,8
34,11083,14917,16,0,1,layered_block,shift,per_chunk,8,8
35,10875,14750,16,0,1,layered_block,shift,per_chunk,8,8
36,10708,14583,16,0,1,layered_block,shift,per_chunk,8,8
37,10708,14583,16,0,1,layered_block,shift,per_chunk,8,8
38,10792,14625,16,0,1,layered_block,shift,per_chunk,8,8
39,10750,14583,16,0,1,layered_block,shift,per_chunk,8,8
40,10625,14500,16,0,1,layered_block,shift,per_chunk,8,8
41,10959,14833,16,0,1,layered_block,shift,per_chunk,8,8
42,10417,14584,16,0,1,layered_block,shift,per_chunk,8,8
43,10750,14541,16,0,1,layered_block,shift,per_chunk,8,8
44,10958,14833,16,0,1,layered_block,shift,per_chunk,8,8
45,10667,14584,16,0,1,layered_block,shift,per_chunk,8,8
46,11042,21291,16,0,1,layered_block,shift,per_chunk,8,8
47,10667,14541,16,0,1,layered_block,shift,per_chunk,8,8
48,10833,14750,16,0,1,layered_block,shift,per_chunk,8,8
49,11500,21458,16,0,1,layered_block,shift,per_chunk,8,8
50,10667,14584,16,0,1,layered_block,shift,per_chunk,8,8
51,10750,14625,16,0,1,layered_block,shift,per_chunk,8,8
52,10833,14667,16,0,1,layered_block,shift,per_chunk,8,8
53,10667,14500,16,0,1,layered_block,shift,per_chunk,8,8
54,18334,22291,16,0,1,layered_block,shift,per_chunk,8,8
55,10625,14541,16,0,1,layered_block,shift,per_chunk,8,8
56,10917,14791,16,0,1,layered_block,shift,per_chunk,8,8
57,10958,14916,16,0,1,layered_block,shift,per_chunk,8,8
58,10667,14500,16,0,1,layered_block,shift,per_chunk,8,8
59,10709,14459,16,0,1,layered_block,shift,per_chunk,8,8
60,10708,14625,16,0,1,layered_block,shift,per_chunk,8,8
61,13916,104000,16,0,1,layered_block,shift,per_chunk,8,8
62,10792,14709,16,0,1,layered_block,shift,per_chunk,8,8
63,18167,22125,16,0,1,layered_block,shift,per_chunk,8,8
64,10625,14541,16,0,1,layered_block,shift,per_chunk,8,8
65,10833,14750,16,0,1,layered_block,shift,per_chunk,8,8
66,11084,14958,16,0,1,layered_block,shift,per_chunk,8,8
67,10709,14542,16,0,1,layered_block,shift,per_chunk,8,8
68,10750,14667,16,0,1,layered_block,shift,per_chunk,8,8
69,10709,14583,16,0,1,layered_block,shift,per_chunk,8,8
70,10666,14542,16,0,1,layered_block,shift,per_chunk,8,8
71,10750,14708,16,0,1,layered_block,shift,per_chunk,8,8
72,10625,14541,16,0,1,layered_block,shift,per_chunk,8,8
73,10792,14584,16,0,1,layered_block,shift,per_chunk,8,8
74,10584,14458,16,0,1,layered_block,shift,per_chunk,8,8
75,10667,14542,16,0,1,layered_block,shift,per_chunk,8,8
76,11208,14958,16,0,1,layered_block,shift,per_chunk,8,8
77,10667,14750,16,0,1,layered_block,shift,per_chunk,8,8
78,10875,14709,16,0,1,layered_block,shift,per_chunk,8,8
79,10792,14625,16,0,1,layered_block,shift,per_chunk,8,8
80,10667,14541,16,0,1,layered_block,shift,per_chunk,8,8
81,10583,14500,16,0,1,layered_block,shift,per_chunk,8,8
82,10667,14541,16,0,1,layered_block,shift,per_chunk,8,8
83,10833,14709,16,0,1,layered_block,shift,per_chunk,8,8
84,10833,14708,16,0,1,layered_block,shift,per_chunk,8,8
85,10625,14584,16,0,1,layered_block,shift,per_chunk,8,8
86,10917,14792,16,0,1,layered_block,shift,per_chunk,8,8
87,10833,14750,16,0,1,layered_block,shift,per_chunk,8,8
88,10583,14792,16,0,1,layered_block,shift,per_chunk,8,8
89,11166,15083,16,0,1,layered_block,shift,per_chunk,8,8
90,10625,14500,16,0,1,layered_block,shift,per_chunk,8,8
91,10666,14625,16,0,1,layered_block,shift,per_chunk,8,8
92,10875,14709,16,0,1,layered_block,shift,per_chunk,8,8
93,10750,14542,16,0,1,layered_block,shift,per_chunk,8,8
94,11084,14958,16,0,1,layered_block,shift,per_chunk,8,8
95,10625,14458,16,0,1,layered_block,shift,per_chunk,8,8
96,10791,14708,16,0,1,layered_block,shift,per_chunk,8,8
97,10708,14583,16,0,1,layered_block,shift,per_chunk,8,8
98,10875,14750,16,0,1,layered_block,shift,per_chunk,8,8
99,10583,14500,16,0,1,layered_block,shift,per_chunk,8,8
100,10625,14542,16,0,0,layered_block,shift,per_chunk,8,8
101,10833,14708,16,0,0,layered_block,shift,per_chunk,8,8
102,10625,14541,16,0,0,layered_block,shift,per_chunk,8,8
103,11333,15167,16,0,0,layered_block,shift,per_chunk,8,8
104,10583,14458,16,0,0,layered_block,shift,per_chunk,8,8
105,10833,14708,16,0,0,layered_block,shift,per_chunk,8,8
106,10625,14583,16,0,0,layered_block,shift,per_chunk,8,8
107,77542,81667,16,0,0,layered_block,shift,per_chunk,8,8
108,10792,14667,16,0,0,layered_block,shift,per_chunk,8,8
109,10875,14792,16,0,0,layered_block,shift,per_chunk,8,8
110,10750,14625,16,0,0,layered_block,shift,per_chunk,8,8
111,10583,14500,16,0,0,layered_block,shift,per_chunk,8,8
112,10542,14459,16,0,0,layered_block,shift,per_chunk,8,8
113,10542,14459,16,0,0,layered_block,shift,per_chunk,8,8
114,10666,14583,16,0,0,layered_block,shift,per_chunk,8,8
115,10917,14750,16,0,0,layered_block,shift,per_chunk,8,8
116,10625,14500,16,0,0,layered_block,shift,per_chunk,8,8
117,11250,15167,16,0,0,layered_block,shift,per_chunk,8,8
118,10667,14500,16,0,0,layered_block,shift,per_chunk,8,8
119,10875,14792,16,0,0,layered_block,shift,per_chunk,8,8
120,10750,14625,16,0,0,layered_block,shift,per_chunk,8,8
121,10542,14459,16,0,0,layered_block,shift,per_chunk,8,8
122,10666,14458,16,0,0,layered_block,shift,per_chunk,8,8
123,10583,14458,16,0,0,layered_block,shift,per_chunk,8,8
124,11209,15084,16,0,0,layered_block,shift,per_chunk,8,8
125,11000,14833,16,0,0,layered_block,shift,per_chunk,8,8
126,10791,14708,16,0,0,layered_block,shift,per_chunk,8,8
127,10667,14542,16,0,0,layered_block,shift,per_chunk,8,8
128,10625,14500,16,0,0,layered_block,shift,per_chunk,8,8
129,10667,14542,16,0,0,layered_block,shift,per_chunk,8,8
130,10625,14542,16,0,0,layered_block,shift,per_chunk,8,8
131,10583,14500,16,0,0,layered_block,shift,per_chunk,8,8
132,10666,14458,16,0,0,layered_block,shift,per_chunk,8,8
133,10625,14500,16,0,0,layered_block,shift,per_chunk,8,8
134,10750,14541,16,0,0,layered_block,shift,per_chunk,8,8
135,10833,14750,16,0,0,layered_block,shift,per_chunk,8,8
136,10625,14542,16,0,0,layered_block,shift,per_chunk,8,8
