block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,9416,13166,16,0,1,fused_streaming,shift,per_chunk,4,4
1,8542,12292,16,0,1,fused_streaming,shift,per_chunk,4,4
2,8333,12083,16,0,1,fused_streaming,shift,per_chunk,4,4
3,8334,12084,16,0,1,fused_streaming,shift,per_chunk,4,4
4,8500,12291,16,0,1,fused_streaming,shift,per_chunk,4,4
5,8333,12125,16,0,1,fused_streaming,shift,per_chunk,4,4
6,8291,12041,16,0,1,fused_streaming,shift,per_chunk,4,4
7,8333,12125,16,0,1,fused_streaming,shift,per_chunk,4,4
8,14041,18125,16,0,1,fused_streaming,shift,per_chunk,4,4
9,8333,12125,16,0,1,fused_streaming,shift,per_chunk,4,4
10,8292,12084,16,0,1,fused_streaming,shift,per_chunk,4,4
11,8334,12084,16,0,1,fused_streaming,shift,per_chunk,4,4
12,8292,12042,16,0,1,fused_streaming,shift,per_chunk,4,4
13,8334,12084,16,0,1,fused_streaming,shift,per_chunk,4,4
14,8667,12500,16,0,1,fused_streaming,shift,per_chunk,4,4
15,8333,12083,16,0,1,fused_streaming,shift,per_chunk,4,4
16,8292,12042,16,0,1,fused_streaming,shift,per_chunk,4,4
17,8334,12125,16,0,1,fused_streaming,shift,per_chunk,4,4
18,8292,12042,16,0,1,fused_streaming,shift,per_chunk,4,4
19,8375,12125,16,0,1,fused_streaming,shift,per_chunk,4,4
20,8334,12084,16,0,1,fused_streaming,shift,per_chunk,4,4
21,8333,12125,16,0,1,fused_streaming,shift,per_chunk,4,4
22,8291,12083,16,0,1,fused_streaming,shift,per_chunk,4,4
23,8375,12125,16,0,1,fused_streaming,shift,per_chunk,4,4
24,8333,12083,16,0,1,fused_streaming,shift,per_chunk,4,4
25,8333,12125,16,0,1,fused_streaming,shift,per_chunk,4,4
26,8333,12083,16,0,1,fused_streaming,shift,per_chunk,4,4
27,8333,12125,16,0,1,fused_streaming,shift,per_chunk,4,4
28,8333,12083,16,0,1,fused_streaming,shift,per_chunk,4,4
29,8500,12250,16,0,1,fused_streaming,shift,per_chunk,4,4
30,8334,12084,16,0,1,fused_streaming,shift,per_chunk,4,4
31,8333,12083,16,0,1,fused_streaming,shift,per_chunk,4,4
32,8292,12042,16,0,1,fused_streaming,shift,per_chunk,4,4
33,8333,12125,16,0,1,fused_streaming,shift,per_chunk,4,4
34,8292,12084,16,0,1,fused_streaming,shift,per_chunk,4,4
35,8333,12125,16,0,1,fused_streaming,shift,per_chunk,4,4
36,8291,12083,16,0,1,fused_streaming,shift,per_chunk,4,4
