block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,172000,175834,16,0,1,layered_block,shift,persistent,8,8
1,183209,187084,16,0,1,layered_block,shift,persistent,8,8
2,200875,204834,16,0,1,layered_block,shift,persistent,8,8
3,205375,209334,16,0,1,layered_block,shift,persistent,8,8
4,199916,203834,16,0,1,layered_block,shift,persistent,8,8
5,203041,206917,16,0,1,layered_block,shift,persistent,8,8
6,205500,209333,16,0,1,layered_block,shift,persistent,8,8
7,207833,211792,16,0,1,layered_block,shift,persistent,8,8
8,198084,201916,16,0,1,layered_block,shift,persistent,8,8
9,196334,200250,16,0,1,layered_block,shift,persistent,8,8
10,235875,240041,16,0,1,layered_block,shift,persistent,8,8
11,205417,209250,16,0,1,layered_block,shift,persistent,8,8
12,244083,248083,16,0,1,layered_block,shift,persistent,8,8
13,199917,203791,16,0,1,layered_block,shift,persistent,8,8
14,206083,209959,16,0,1,layered_block,shift,persistent,8,8
15,213292,217291,16,0,1,layered_block,shift,persistent,8,8
16,207292,211125,16,0,1,layered_block,shift,persistent,8,8
17,208333,212209,16,0,1,layered_block,shift,persistent,8,8
18,205916,209833,16,0,1,layered_block,shift,persistent,8,8
19,207375,211375,16,0,1,layered_block,shift,persistent,8,8
20,218542,222458,16,0,1,layered_block,shift,persistent,8,8
21,218125,222000,16,0,1,layered_block,shift,persistent,8,8
22,210708,214583,16,0,1,layered_block,shift,persistent,8,8
23,211750,215583,16,0,1,layered_block,shift,persistent,8,8
24,229875,233708,16,0,1,layered_block,shift,persistent,8,8
25,227500,231375,16,0,1,layered_block,shift,persistent,8,8
26,213917,217750,16,0,1,layered_block,shift,persistent,8,8
27,210666,214583,16,0,1,layered_block,shift,persistent,8,8
28,202791,206625,16,0,1,layered_block,shift,persistent,8,8
29,210083,213958,16,0,1,layered_block,shift,persistent,8,8
30,218583,222458,16,0,1,layered_block,shift,persistent,8,8
31,254333,258291,16,0,1,layered_block,shift,persistent,8,8
32,216542,220417,16,0,1,layered_block,shift,persistent,8,8
33,214250,218167,16,0,1,layered_block,shift,persistent,8,8
34,217792,221750,16,0,1,layered_block,shift,persistent,8,8
35,206750,210625,16,0,1,layered_block,shift,persistent,8,8
36,200459,204375,16,0,1,layered_block,shift,persistent,8,8
37,193958,197917,16,0,1,layered_block,shift,persistent,8,8
38,193833,197792,16,0,1,layered_block,shift,persistent,8,8
39,190166,194125,16,0,1,layered_block,shift,persistent,8,8
40,199583,203541,16,0,1,layered_block,shift,persistent,8,8
41,208791,212708,16,0,1,layered_block,shift,persistent,8,8
42,220125,224042,16,0,1,layered_block,shift,persistent,8,8
43,213959,217916,16,0,1,layered_block,shift,persistent,8,8
44,218125,222000,16,0,1,layered_block,shift,persistent,8,8
45,220000,223917,16,0,1,layered_block,shift,persistent,8,8
46,206958,210792,16,0,1,layered_block,shift,persistent,8,8
47,261250,265333,16,0,1,layered_block,shift,persistent,8,8
48,225000,228875,16,0,1,layered_block,shift,persistent,8,8
49,214000,217833,16,0,1,layered_block,shift,persistent,8,8
50,215750,219625,16,0,1,layered_block,shift,persistent,8,8
51,225625,229542,16,0,1,layered_block,shift,persistent,8,8
52,231875,235750,16,0,1,layered_block,shift,persistent,8,8
53,229041,232875,16,0,1,layered_block,shift,persistent,8,8
54,224250,228084,16,0,1,layered_block,shift,persistent,8,8
55,215167,219042,16,0,1,layered_block,shift,persistent,8,8
56,206958,210792,16,0,1,layered_block,shift,persistent,8,8
57,191166,194916,16,0,1,layered_block,shift,persistent,8,8
58,200042,203959,16,0,1,layered_block,shift,persistent,8,8
59,202708,206541,16,0,1,layered_block,shift,persistent,8,8
60,209208,213209,16,0,1,layered_block,shift,persistent,8,8
61,209209,213083,16,0,1,layered_block,shift,persistent,8,8
62,210625,214541,16,0,1,layered_block,shift,persistent,8,8
63,207542,211500,16,0,1,layered_block,shift,persistent,8,8
64,212375,216209,16,0,1,layered_block,shift,persistent,8,8
65,205375,209166,16,0,1,layered_block,shift,persistent,8,8
66,207750,211584,16,0,1,layered_block,shift,persistent,8,8
67,213833,217667,16,0,1,layered_block,shift,persistent,8,8
68,214833,218750,16,0,1,layered_block,shift,persistent,8,8
69,202500,206375,16,0,1,layered_block,shift,persistent,8,8
70,204291,208250,16,0,1,layered_block,shift,persistent,8,8
71,198375,202208,16,0,1,layered_block,shift,persistent,8,8
72,208667,212541,16,0,1,layered_block,shift,persistent,8,8
73,212625,216542,16,0,1,layered_block,shift,persistent,8,8
74,217166,221083,16,0,1,layered_block,shift,persistent,8,8
75,217917,221750,16,0,1,layered_block,shift,persistent,8,8
76,222583,226500,16,0,1,layered_block,shift,persistent,8,8
77,220083,223958,16,0,1,layered_block,shift,persistent,8,8
78,214208,218125,16,0,1,layered_block,shift,persistent,8,8
79,226458,230333,16,0,1,layered_block,shift,persistent,8,8
80,229583,233459,16,0,1,layered_block,shift,persistent,8,8
81,226875,230708,16,0,1,layered_block,shift,persistent,8,8
82,219708,223709,16,0,1,layered_block,shift,persistent,8,8
83,215750,219625,16,0,1,layered_block,shift,persistent,8,8
84,246125,250125,16,0,1,layered_block,shift,persistent,8,8
85,195709,199625,16,0,1,layered_block,shift,persistent,8,8
