block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,165292,169042,16,0,1,fused_streaming,shift,per_chunk,8,8
1,176625,180375,16,0,1,fused_streaming,shift,per_chunk,8,8
2,193667,197417,16,0,1,fused_streaming,shift,per_chunk,8,8
3,198417,202250,16,0,1,fused_streaming,shift,per_chunk,8,8
4,203166,207083,16,0,1,fused_streaming,shift,per_chunk,8,8
5,207292,211208,16,0,1,fused_streaming,shift,per_chunk,8,8
6,199292,203125,16,0,1,fused_streaming,shift,per_chunk,8,8
7,207792,211750,16,0,1,fused_streaming,shift,per_chunk,8,8
8,202125,205958,16,0,1,fused_streaming,shift,per_chunk,8,8
9,241958,246083,16,0,1,fused_streaming,shift,per_chunk,8,8
10,197875,201750,16,0,1,fused_streaming,shift,per_chunk,8,8
11,209417,213334,16,0,1,fused_streaming,shift,per_chunk,8,8
12,198792,202625,16,0,1,fused_streaming,shift,per_chunk,8,8
13,197834,201791,16,0,1,fused_streaming,shift,per_chunk,8,8
14,205000,208875,16,0,1,fused_streaming,shift,per_chunk,8,8
15,212042,215875,16,0,1,fused_streaming,shift,per_chunk,8,8
16,211292,215166,16,0,1,fused_streaming,shift,per_chunk,8,8
17,211750,215584,16,0,1,fused_streaming,shift,per_chunk,8,8
18,199625,203459,16,0,1,fused_streaming,shift,per_chunk,8,8
19,200167,204000,16,0,1,fused_streaming,shift,per_chunk,8,8
20,217125,220958,16,0,1,fused_streaming,shift,per_chunk,8,8
21,217042,220916,16,0,1,fused_streaming,shift,per_chunk,8,8
22,214375,218250,16,0,1,fused_streaming,shift,per_chunk,8,8
23,261458,265584,16,0,1,fused_streaming,shift,per_chunk,8,8
24,228541,232542,16,0,1,fused_streaming,shift,per_chunk,8,8
25,225875,229791,16,0,1,fused_streaming,shift,per_chunk,8,8
26,213083,216917,16,0,1,fused_streaming,shift,per_chunk,8,8
27,203750,207542,16,0,1,fused_streaming,shift,per_chunk,8,8
28,206334,210250,16,0,1,fused_streaming,shift,per_chunk,8,8
29,203333,207167,16,0,1,fused_streaming,shift,per_chunk,8,8
30,217542,221459,16,0,1,fused_streaming,shift,per_chunk,8,8
31,210333,214167,16,0,1,fused_streaming,shift,per_chunk,8,8
32,215500,219375,16,0,1,fused_streaming,shift,per_chunk,8,8
33,211125,215000,16,0,1,fused_streaming,shift,per_chunk,8,8
34,256625,260708,16,0,1,fused_streaming,shift,per_chunk,8,8
35,210666,214542,16,0,1,fused_streaming,shift,per_chunk,8,8
36,194959,198791,16,0,1,fused_streaming,shift,per_chunk,8,8
37,196250,200083,16,0,1,fused_streaming,shift,per_chunk,8,8
38,191625,195584,16,0,1,fused_streaming,shift,per_chunk,8,8
39,188875,192750,16,0,1,fused_streaming,shift,per_chunk,8,8
40,192417,196209,16,0,1,fused_streaming,shift,per_chunk,8,8
41,202167,206041,16,0,1,fused_streaming,shift,per_chunk,8,8
42,218500,222333,16,0,1,fused_streaming,shift,per_chunk,8,8
43,208000,211833,16,0,1,fused_streaming,shift,per_chunk,8,8
44,217125,220917,16,0,1,fused_streaming,shift,per_chunk,8,8
45,218709,222708,16,0,1,fused_streaming,shift,per_chunk,8,8
46,210375,214250,16,0,1,fused_streaming,shift,per_chunk,8,8
47,213958,217791,16,0,1,fused_streaming,shift,per_chunk,8,8
48,223833,227792,16,0,1,fused_streaming,shift,per_chunk,8,8
49,212333,216125,16,0,1,fused_streaming,shift,per_chunk,8,8
50,219375,223250,16,0,1,fused_streaming,shift,per_chunk,8,8
51,224708,228625,16,0,1,fused_streaming,shift,per_chunk,8,8
52,231291,235166,16,0,1,fused_streaming,shift,per_chunk,8,8
53,228334,232166,16,0,1,fused_streaming,shift,per_chunk,8,8
54,222500,226375,16,0,1,fused_streaming,shift,per_chunk,8,8
55,214625,218542,16,0,1,fused_streaming,shift,per_chunk,8,8
56,210917,214750,16,0,1,fused_streaming,shift,per_chunk,8,8
57,195334,199291,16,0,1,fused_streaming,shift,per_chunk,8,8
58,198417,202291,16,0,1,fused_streaming,shift,per_chunk,8,8
59,252833,256875,16,0,1,fused_streaming,shift,per_chunk,8,8
60,201334,205125,16,0,1,fused_streaming,shift,per_chunk,8,8
61,265959,270083,16,0,1,fused_streaming,shift,per_chunk,8,8
62,213709,217666,16,0,1,fused_streaming,shift,per_chunk,8,8
63,212500,216375,16,0,1,fused_streaming,shift,per_chunk,8,8
64,205500,209334,16,0,1,fused_streaming,shift,per_chunk,8,8
65,210250,214125,16,0,1,fused_streaming,shift,per_chunk,8,8
66,210959,214833,16,0,1,fused_streaming,shift,per_chunk,8,8
67,207666,211500,16,0,1,fused_streaming,shift,per_chunk,8,8
68,213041,216917,16,0,1,fused_streaming,shift,per_chunk,8,8
69,206334,210250,16,0,1,fused_streaming,shift,per_chunk,8,8
70,197916,201750,16,0,1,fused_streaming,shift,per_chunk,8,8
71,196583,200417,16,0,1,fused_streaming,shift,per_chunk,8,8
72,206833,210667,16,0,1,fused_streaming,shift,per_chunk,8,8
73,205875,209750,16,0,1,fused_streaming,shift,per_chunk,8,8
74,215791,219667,16,0,1,fused_streaming,shift,per_chunk,8,8
75,216583,220417,16,0,1,fused_streaming,shift,per_chunk,8,8
76,221292,225208,16,0,1,fused_streaming,shift,per_chunk,8,8
77,214292,218125,16,0,1,fused_streaming,shift,per_chunk,8,8
78,213333,217125,16,0,1,fused_streaming,shift,per_chunk,8,8
79,225125,229042,16,0,1,fused_streaming,shift,per_chunk,8,8
80,227916,231792,16,0,1,fused_streaming,shift,per_chunk,8,8
81,220791,224583,16,0,1,fused_streaming,shift,per_chunk,8,8
82,219208,223083,16,0,1,fused_streaming,shift,per_chunk,8,8
83,214375,218208,16,0,1,fused_streaming,shift,per_chunk,8,8
84,201250,205125,16,0,1,fused_streaming,shift,per_chunk,8,8
85,188875,192667,16,0,1,fused_streaming,shift,per_chunk,8,8
86,186041,189917,16,0,1,fused_streaming,shift,per_chunk,8,8
87,187583,191458,16,0,1,fused_streaming,shift,per_chunk,8,8
88,198250,202083,16,0,1,fused_streaming,shift,per_chunk,8,8
89,202291,206125,16,0,1,fused_streaming,shift,per_chunk,8,8
90,254916,259250,16,0,1,fused_streaming,shift,per_chunk,8,8
91,209750,213583,16,0,1,fused_streaming,shift,per_chunk,8,8
92,238125,246500,16,0,1,fused_streaming,shift,per_chunk,8,8
93,196709,200500,16,0,1,fused_streaming,shift,per_chunk,8,8
94,194083,202125,16,0,1,fused_streaming,shift,per_chunk,8,8
95,201875,205708,16,0,1,fused_streaming,shift,per_chunk,8,8
96,208542,212500,16,0,1,fused_streaming,shift,per_chunk,8,8
97,197500,201333,16,0,1,fused_streaming,shift,per_chunk,8,8
98,190958,195250,16,0,1,fused_streaming,shift,per_chunk,8,8
99,206583,210417,16,0,1,fused_streaming,shift,per_chunk,8,8
100,210583,214417,16,0,0,fused_streaming,shift,per_chunk,8,8
101,209500,213333,16,0,0,fused_streaming,shift,per_chunk,8,8
102,212041,215875,16,0,0,fused_streaming,shift,per_chunk,8,8
103,217958,221792,16,0,0,fused_streaming,shift,per_chunk,8,8
104,217125,221000,16,0,0,fused_streaming,shift,per_chunk,8,8
105,210458,214334,16,0,0,fused_streaming,shift,per_chunk,8,8
106,218458,222292,16,0,0,fused_streaming,shift,per_chunk,8,8
107,226041,230000,16,0,0,fused_streaming,shift,per_chunk,8,8
108,227000,230875,16,0,0,fused_streaming,shift,per_chunk,8,8
109,219583,223458,16,0,0,fused_streaming,shift,per_chunk,8,8
110,240750,244750,16,0,0,fused_streaming,shift,per_chunk,8,8
111,250000,254042,16,0,0,fused_streaming,shift,per_chunk,8,8
112,194875,198750,16,0,0,fused_streaming,shift,per_chunk,8,8
113,197791,201667,16,0,0,fused_streaming,shift,per_chunk,8,8
114,190750,194583,16,0,0,fused_streaming,shift,per_chunk,8,8
115,197792,201667,16,0,0,fused_streaming,shift,per_chunk,8,8
116,197584,201459,16,0,0,fused_streaming,shift,per_chunk,8,8
117,207042,210917,16,0,0,fused_streaming,shift,per_chunk,8,8
118,201042,204958,16,0,0,fused_streaming,shift,per_chunk,8,8
119,197709,201500,16,0,0,fused_streaming,shift,per_chunk,8,8
120,203708,207625,16,0,0,fused_streaming,shift,per_chunk,8,8
121,203333,207167,16,0,0,fused_streaming,shift,per_chunk,8,8
122,262417,266458,16,0,0,fused_streaming,shift,per_chunk,8,8
123,196958,200750,16,0,0,fused_streaming,shift,per_chunk,8,8
124,191292,195084,16,0,0,fused_streaming,shift,per_chunk,8,8
125,198166,202083,16,0,0,fused_streaming,shift,per_chunk,8,8
126,208417,212291,16,0,0,fused_streaming,shift,per_chunk,8,8
127,207708,211833,16,0,0,fused_streaming,shift,per_chunk,8,8
128,210458,214667,16,0,0,fused_streaming,shift,per_chunk,8,8
