block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,200167,203917,16,0,1,fused_streaming,circular,persistent,16,16
1,216250,220042,16,0,1,fused_streaming,circular,persistent,16,16
2,233875,237708,16,0,1,fused_streaming,circular,persistent,16,16
3,237500,241416,16,0,1,fused_streaming,circular,persistent,16,16
4,237500,241417,16,0,1,fused_streaming,circular,persistent,16,16
5,235750,243791,16,0,1,fused_streaming,circular,persistent,16,16
6,238042,241959,16,0,1,fused_streaming,circular,persistent,16,16
7,283292,287584,16,0,1,fused_streaming,circular,persistent,16,16
8,231208,235083,16,0,1,fused_streaming,circular,persistent,16,16
9,233667,237541,16,0,1,fused_streaming,circular,persistent,16,16
10,231959,235833,16,0,1,fused_streaming,circular,persistent,16,16
11,237791,241625,16,0,1,fused_streaming,circular,persistent,16,16
12,237792,241625,16,0,1,fused_streaming,circular,persistent,16,16
13,232417,236291,16,0,1,fused_streaming,circular,persistent,16,16
14,238792,242625,16,0,1,fused_streaming,circular,persistent,16,16
15,245500,249417,16,0,1,fused_streaming,circular,persistent,16,16
16,245042,248875,16,0,1,fused_streaming,circular,persistent,16,16
17,240875,244709,16,0,1,fused_streaming,circular,persistent,16,16
18,238417,242250,16,0,1,fused_streaming,circular,persistent,16,16
19,239542,243417,16,0,1,fused_streaming,circular,persistent,16,16
20,251000,254875,16,0,1,fused_streaming,circular,persistent,16,16
21,250750,254583,16,0,1,fused_streaming,circular,persistent,16,16
22,247792,251625,16,0,1,fused_streaming,circular,persistent,16,16
23,285416,289458,16,0,1,fused_streaming,circular,persistent,16,16
24,257375,261208,16,0,1,fused_streaming,circular,persistent,16,16
25,254166,258000,16,0,1,fused_streaming,circular,persistent,16,16
26,246500,250375,16,0,1,fused_streaming,circular,persistent,16,16
27,243041,246875,16,0,1,fused_streaming,circular,persistent,16,16
28,236125,239958,16,0,1,fused_streaming,circular,persistent,16,16
29,242791,246792,16,0,1,fused_streaming,circular,persistent,16,16
30,250958,254834,16,0,1,fused_streaming,circular,persistent,16,16
31,248750,252583,16,0,1,fused_streaming,circular,persistent,16,16
32,249125,253042,16,0,1,fused_streaming,circular,persistent,16,16
33,245208,249125,16,0,1,fused_streaming,circular,persistent,16,16
34,286416,290833,16,0,1,fused_streaming,circular,persistent,16,16
35,244292,248167,16,0,1,fused_streaming,circular,persistent,16,16
36,228375,232209,16,0,1,fused_streaming,circular,persistent,16,16
37,230333,234167,16,0,1,fused_streaming,circular,persistent,16,16
38,221500,225292,16,0,1,fused_streaming,circular,persistent,16,16
39,223709,227583,16,0,1,fused_streaming,circular,persistent,16,16
40,231458,235833,16,0,1,fused_streaming,circular,persistent,16,16
41,242000,245958,16,0,1,fused_streaming,circular,persistent,16,16
42,251792,255708,16,0,1,fused_streaming,circular,persistent,16,16
43,246334,250416,16,0,1,fused_streaming,circular,persistent,16,16
44,288709,292791,16,0,1,fused_streaming,circular,persistent,16,16
45,252625,256542,16,0,1,fused_streaming,circular,persistent,16,16
46,239000,242750,16,0,1,fused_streaming,circular,persistent,16,16
47,247791,251583,16,0,1,fused_streaming,circular,persistent,16,16
48,293709,297750,16,0,1,fused_streaming,circular,persistent,16,16
49,246708,250500,16,0,1,fused_streaming,circular,persistent,16,16
50,252833,256708,16,0,1,fused_streaming,circular,persistent,16,16
51,257583,261417,16,0,1,fused_streaming,circular,persistent,16,16
52,259750,263583,16,0,1,fused_streaming,circular,persistent,16,16
53,292750,297166,16,0,1,fused_streaming,circular,persistent,16,16
54,256208,260000,16,0,1,fused_streaming,circular,persistent,16,16
55,248209,252083,16,0,1,fused_streaming,circular,persistent,16,16
56,239500,243333,16,0,1,fused_streaming,circular,persistent,16,16
57,268833,272958,16,0,1,fused_streaming,circular,persistent,16,16
58,232292,236084,16,0,1,fused_streaming,circular,persistent,16,16
59,235625,239959,16,0,1,fused_streaming,circular,persistent,16,16
60,240084,243958,16,0,1,fused_streaming,circular,persistent,16,16
61,291667,295959,16,0,1,fused_streaming,circular,persistent,16,16
62,247208,251083,16,0,1,fused_streaming,circular,persistent,16,16
63,278250,282291,16,0,1,fused_streaming,circular,persistent,16,16
64,244500,248333,16,0,1,fused_streaming,circular,persistent,16,16
65,243583,247833,16,0,1,fused_streaming,circular,persistent,16,16
66,239458,243292,16,0,1,fused_streaming,circular,persistent,16,16
67,246916,250875,16,0,1,fused_streaming,circular,persistent,16,16
68,246375,250209,16,0,1,fused_streaming,circular,persistent,16,16
69,234709,238541,16,0,1,fused_streaming,circular,persistent,16,16
70,231875,235667,16,0,1,fused_streaming,circular,persistent,16,16
71,268750,272791,16,0,1,fused_streaming,circular,persistent,16,16
72,241417,245291,16,0,1,fused_streaming,circular,persistent,16,16
73,245500,249542,16,0,1,fused_streaming,circular,persistent,16,16
74,249583,253458,16,0,1,fused_streaming,circular,persistent,16,16
75,255417,259292,16,0,1,fused_streaming,circular,persistent,16,16
76,255250,259125,16,0,1,fused_streaming,circular,persistent,16,16
77,248791,252625,16,0,1,fused_streaming,circular,persistent,16,16
78,246458,250292,16,0,1,fused_streaming,circular,persistent,16,16
79,258458,262334,16,0,1,fused_streaming,circular,persistent,16,16
80,261750,265625,16,0,1,fused_streaming,circular,persistent,16,16
81,258875,262750,16,0,1,fused_streaming,circular,persistent,16,16
