block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,210834,214833,16,0,1,fused_streaming,circular,persistent,1,1
1,218625,222417,16,0,1,fused_streaming,circular,persistent,1,1
2,236542,240791,16,0,1,fused_streaming,circular,persistent,1,1
3,240125,244042,16,0,1,fused_streaming,circular,persistent,1,1
4,234875,238750,16,0,1,fused_streaming,circular,persistent,1,1
5,243000,246875,16,0,1,fused_streaming,circular,persistent,1,1
6,241292,245291,16,0,1,fused_streaming,circular,persistent,1,1
7,238166,242083,16,0,1,fused_streaming,circular,persistent,1,1
8,239625,243500,16,0,1,fused_streaming,circular,persistent,1,1
9,231958,235750,16,0,1,fused_streaming,circular,persistent,1,1
10,229417,233292,16,0,1,fused_streaming,circular,persistent,1,1
11,245083,248958,16,0,1,fused_streaming,circular,persistent,1,1
12,241917,245792,16,0,1,fused_streaming,circular,persistent,1,1
13,234917,239000,16,0,1,fused_streaming,circular,persistent,1,1
14,274459,278583,16,0,1,fused_streaming,circular,persistent,1,1
15,248292,252208,16,0,1,fused_streaming,circular,persistent,1,1
16,248083,252166,16,0,1,fused_streaming,circular,persistent,1,1
17,247792,251709,16,0,1,fused_streaming,circular,persistent,1,1
18,242166,246125,16,0,1,fused_streaming,circular,persistent,1,1
19,242041,245958,16,0,1,fused_streaming,circular,persistent,1,1
20,255584,259583,16,0,1,fused_streaming,circular,persistent,1,1
21,258333,262167,16,0,1,fused_streaming,circular,persistent,1,1
22,250875,254708,16,0,1,fused_streaming,circular,persistent,1,1
23,251583,255458,16,0,1,fused_streaming,circular,persistent,1,1
24,259292,267792,16,0,1,fused_streaming,circular,persistent,1,1
25,294709,298750,16,0,1,fused_streaming,circular,persistent,1,1
26,253209,257125,16,0,1,fused_streaming,circular,persistent,1,1
27,241500,245458,16,0,1,fused_streaming,circular,persistent,1,1
28,243334,247208,16,0,1,fused_streaming,circular,persistent,1,1
29,246791,250667,16,0,1,fused_streaming,circular,persistent,1,1
30,248917,252833,16,0,1,fused_streaming,circular,persistent,1,1
31,246416,250250,16,0,1,fused_streaming,circular,persistent,1,1
32,246500,250292,16,0,1,fused_streaming,circular,persistent,1,1
33,248792,252708,16,0,1,fused_streaming,circular,persistent,1,1
34,252416,256333,16,0,1,fused_streaming,circular,persistent,1,1
35,247375,251250,16,0,1,fused_streaming,circular,persistent,1,1
36,236041,239958,16,0,1,fused_streaming,circular,persistent,1,1
37,228834,237000,16,0,1,fused_streaming,circular,persistent,1,1
38,228833,233041,16,0,1,fused_streaming,circular,persistent,1,1
39,221334,229334,16,0,1,fused_streaming,circular,persistent,1,1
40,234458,238667,16,0,1,fused_streaming,circular,persistent,1,1
41,243125,247042,16,0,1,fused_streaming,circular,persistent,1,1
42,249334,253250,16,0,1,fused_streaming,circular,persistent,1,1
43,248750,252583,16,0,1,fused_streaming,circular,persistent,1,1
44,257583,261500,16,0,1,fused_streaming,circular,persistent,1,1
45,255959,259958,16,0,1,fused_streaming,circular,persistent,1,1
46,246292,250209,16,0,1,fused_streaming,circular,persistent,1,1
47,251583,255541,16,0,1,fused_streaming,circular,persistent,1,1
48,256125,264000,16,0,1,fused_streaming,circular,persistent,1,1
49,249583,253459,16,0,1,fused_streaming,circular,persistent,1,1
50,255292,259125,16,0,1,fused_streaming,circular,persistent,1,1
51,256459,260250,16,0,1,fused_streaming,circular,persistent,1,1
52,263542,267375,16,0,1,fused_streaming,circular,persistent,1,1
53,259500,263333,16,0,1,fused_streaming,circular,persistent,1,1
54,259417,263375,16,0,1,fused_streaming,circular,persistent,1,1
55,250334,254209,16,0,1,fused_streaming,circular,persistent,1,1
56,247459,251292,16,0,1,fused_streaming,circular,persistent,1,1
57,227292,231125,16,0,1,fused_streaming,circular,persistent,1,1
58,230167,234083,16,0,1,fused_streaming,circular,persistent,1,1
59,237750,241583,16,0,1,fused_streaming,circular,persistent,1,1
60,243041,246917,16,0,1,fused_streaming,circular,persistent,1,1
61,249541,253458,16,0,1,fused_streaming,circular,persistent,1,1
62,251334,255292,16,0,1,fused_streaming,circular,persistent,1,1
63,242375,246209,16,0,1,fused_streaming,circular,persistent,1,1
64,247875,251959,16,0,1,fused_streaming,circular,persistent,1,1
65,245042,249000,16,0,1,fused_streaming,circular,persistent,1,1
66,248000,251875,16,0,1,fused_streaming,circular,persistent,1,1
67,243125,247000,16,0,1,fused_streaming,circular,persistent,1,1
68,249500,253333,16,0,1,fused_streaming,circular,persistent,1,1
