block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,170375,174167,16,0,1,fused_streaming,shift,per_chunk,4,4
1,181500,185292,16,0,1,fused_streaming,shift,per_chunk,4,4
2,199667,203500,16,0,1,fused_streaming,shift,per_chunk,4,4
3,204292,208166,16,0,1,fused_streaming,shift,per_chunk,4,4
4,199000,202833,16,0,1,fused_streaming,shift,per_chunk,4,4
5,201959,205833,16,0,1,fused_streaming,shift,per_chunk,4,4
6,204166,208042,16,0,1,fused_streaming,shift,per_chunk,4,4
7,251167,255250,16,0,1,fused_streaming,shift,per_chunk,4,4
8,197125,200958,16,0,1,fused_streaming,shift,per_chunk,4,4
9,194584,198375,16,0,1,fused_streaming,shift,per_chunk,4,4
10,192708,196542,16,0,1,fused_streaming,shift,per_chunk,4,4
11,204584,208458,16,0,1,fused_streaming,shift,per_chunk,4,4
12,203917,207791,16,0,1,fused_streaming,shift,per_chunk,4,4
13,198375,202208,16,0,1,fused_streaming,shift,per_chunk,4,4
14,204833,208625,16,0,1,fused_streaming,shift,per_chunk,4,4
15,206750,210583,16,0,1,fused_streaming,shift,per_chunk,4,4
16,206416,210292,16,0,1,fused_streaming,shift,per_chunk,4,4
17,212375,216250,16,0,1,fused_streaming,shift,per_chunk,4,4
18,204708,208584,16,0,1,fused_streaming,shift,per_chunk,4,4
19,205000,208875,16,0,1,fused_streaming,shift,per_chunk,4,4
20,212458,216292,16,0,1,fused_streaming,shift,per_chunk,4,4
21,222375,226209,16,0,1,fused_streaming,shift,per_chunk,4,4
22,214250,218125,16,0,1,fused_streaming,shift,per_chunk,4,4
23,215083,218959,16,0,1,fused_streaming,shift,per_chunk,4,4
24,224084,227916,16,0,1,fused_streaming,shift,per_chunk,4,4
25,221334,225166,16,0,1,fused_streaming,shift,per_chunk,4,4
26,217959,221833,16,0,1,fused_streaming,shift,per_chunk,4,4
27,209166,213084,16,0,1,fused_streaming,shift,per_chunk,4,4
28,201792,205625,16,0,1,fused_streaming,shift,per_chunk,4,4
29,208417,212291,16,0,1,fused_streaming,shift,per_chunk,4,4
30,212542,216375,16,0,1,fused_streaming,shift,per_chunk,4,4
31,215083,218917,16,0,1,fused_streaming,shift,per_chunk,4,4
32,210667,214541,16,0,1,fused_streaming,shift,per_chunk,4,4
33,206416,210208,16,0,1,fused_streaming,shift,per_chunk,4,4
34,211000,214834,16,0,1,fused_streaming,shift,per_chunk,4,4
35,205167,208959,16,0,1,fused_streaming,shift,per_chunk,4,4
36,246417,250542,16,0,1,fused_streaming,shift,per_chunk,4,4
37,191125,194959,16,0,1,fused_streaming,shift,per_chunk,4,4
38,191750,195667,16,0,1,fused_streaming,shift,per_chunk,4,4
39,184125,187958,16,0,1,fused_streaming,shift,per_chunk,4,4
40,197625,201458,16,0,1,fused_streaming,shift,per_chunk,4,4
41,208000,211958,16,0,1,fused_streaming,shift,per_chunk,4,4
42,213166,217000,16,0,1,fused_streaming,shift,per_chunk,4,4
43,213042,216958,16,0,1,fused_streaming,shift,per_chunk,4,4
44,221625,225666,16,0,1,fused_streaming,shift,per_chunk,4,4
