block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,171417,175292,16,0,1,layered_block,shift,per_chunk,16,16
1,188000,191833,16,0,1,layered_block,shift,per_chunk,16,16
2,205167,209000,16,0,1,layered_block,shift,per_chunk,16,16
3,208875,212750,16,0,1,layered_block,shift,per_chunk,16,16
4,204167,208083,16,0,1,layered_block,shift,per_chunk,16,16
5,207417,215584,16,0,1,layered_block,shift,per_chunk,16,16
6,209292,213209,16,0,1,layered_block,shift,per_chunk,16,16
7,207208,211250,16,0,1,layered_block,shift,per_chunk,16,16
8,206667,210625,16,0,1,layered_block,shift,per_chunk,16,16
9,205625,209500,16,0,1,layered_block,shift,per_chunk,16,16
10,198500,202458,16,0,1,layered_block,shift,per_chunk,16,16
11,209833,213833,16,0,1,layered_block,shift,per_chunk,16,16
12,204333,208208,16,0,1,layered_block,shift,per_chunk,16,16
13,199125,203042,16,0,1,layered_block,shift,per_chunk,16,16
14,205291,209250,16,0,1,layered_block,shift,per_chunk,16,16
15,217375,221292,16,0,1,layered_block,shift,per_chunk,16,16
16,212083,216167,16,0,1,layered_block,shift,per_chunk,16,16
17,212584,216541,16,0,1,layered_block,shift,per_chunk,16,16
18,210292,214209,16,0,1,layered_block,shift,per_chunk,16,16
19,210708,214583,16,0,1,layered_block,shift,per_chunk,16,16
20,222542,226458,16,0,1,layered_block,shift,per_chunk,16,16
21,227625,231500,16,0,1,layered_block,shift,per_chunk,16,16
22,214708,218667,16,0,1,layered_block,shift,per_chunk,16,16
23,220958,224958,16,0,1,layered_block,shift,per_chunk,16,16
24,228709,232625,16,0,1,layered_block,shift,per_chunk,16,16
25,265625,269667,16,0,1,layered_block,shift,per_chunk,16,16
26,223292,227125,16,0,1,layered_block,shift,per_chunk,16,16
27,215333,219167,16,0,1,layered_block,shift,per_chunk,16,16
28,207208,211167,16,0,1,layered_block,shift,per_chunk,16,16
29,214583,218500,16,0,1,layered_block,shift,per_chunk,16,16
30,222792,226667,16,0,1,layered_block,shift,per_chunk,16,16
31,220042,223958,16,0,1,layered_block,shift,per_chunk,16,16
32,221083,224959,16,0,1,layered_block,shift,per_chunk,16,16
33,217125,221000,16,0,1,layered_block,shift,per_chunk,16,16
34,217000,220959,16,0,1,layered_block,shift,per_chunk,16,16
35,210750,214666,16,0,1,layered_block,shift,per_chunk,16,16
36,205917,209750,16,0,1,layered_block,shift,per_chunk,16,16
37,201917,205792,16,0,1,layered_block,shift,per_chunk,16,16
38,193041,197000,16,0,1,layered_block,shift,per_chunk,16,16
39,196292,200208,16,0,1,layered_block,shift,per_chunk,16,16
40,198167,202084,16,0,1,layered_block,shift,per_chunk,16,16
41,211625,215500,16,0,1,layered_block,shift,per_chunk,16,16
42,223792,227666,16,0,1,layered_block,shift,per_chunk,16,16
43,218208,222083,16,0,1,layered_block,shift,per_chunk,16,16
44,226541,230375,16,0,1,layered_block,shift,per_chunk,16,16
45,219625,223541,16,0,1,layered_block,shift,per_chunk,16,16
46,210958,214875,16,0,1,layered_block,shift,per_chunk,16,16
47,214666,218583,16,0,1,layered_block,shift,per_chunk,16,16
48,224500,228458,16,0,1,layered_block,shift,per_chunk,16,16
49,222208,226000,16,0,1,layered_block,shift,per_chunk,16,16
50,224292,228167,16,0,1,layered_block,shift,per_chunk,16,16
51,224666,228500,16,0,1,layered_block,shift,per_chunk,16,16
52,232250,241583,16,0,1,layered_block,shift,per_chunk,16,16
53,228708,232625,16,0,1,layered_block,shift,per_chunk,16,16
54,228291,232167,16,0,1,layered_block,shift,per_chunk,16,16
55,214291,218250,16,0,1,layered_block,shift,per_chunk,16,16
56,211208,215125,16,0,1,layered_block,shift,per_chunk,16,16
57,199875,203666,16,0,1,layered_block,shift,per_chunk,16,16
58,198208,202167,16,0,1,layered_block,shift,per_chunk,16,16
59,207458,211333,16,0,1,layered_block,shift,per_chunk,16,16
60,211917,215791,16,0,1,layered_block,shift,per_chunk,16,16
61,214583,218542,16,0,1,layered_block,shift,per_chunk,16,16
62,215209,219125,16,0,1,layered_block,shift,per_chunk,16,16
63,216333,220292,16,0,1,layered_block,shift,per_chunk,16,16
64,216083,220000,16,0,1,layered_block,shift,per_chunk,16,16
65,209750,213709,16,0,1,layered_block,shift,per_chunk,16,16
66,211417,215333,16,0,1,layered_block,shift,per_chunk,16,16
67,217583,221458,16,0,1,layered_block,shift,per_chunk,16,16
68,218916,222792,16,0,1,layered_block,shift,per_chunk,16,16
69,206750,210667,16,0,1,layered_block,shift,per_chunk,16,16
70,207959,211833,16,0,1,layered_block,shift,per_chunk,16,16
71,206875,210750,16,0,1,layered_block,shift,per_chunk,16,16
72,217584,221458,16,0,1,layered_block,shift,per_chunk,16,16
73,215875,219750,16,0,1,layered_block,shift,per_chunk,16,16
74,221667,225542,16,0,1,layered_block,shift,per_chunk,16,16
75,227459,231333,16,0,1,layered_block,shift,per_chunk,16,16
76,221833,225792,16,0,1,layered_block,shift,per_chunk,16,16
77,224541,228375,16,0,1,layered_block,shift,per_chunk,16,16
78,223458,227334,16,0,1,layered_block,shift,per_chunk,16,16
79,225458,229375,16,0,1,layered_block,shift,per_chunk,16,16
80,233166,237042,16,0,1,layered_block,shift,per_chunk,16,16
81,230667,234584,16,0,1,layered_block,shift,per_chunk,16,16
82,224208,228125,16,0,1,layered_block,shift,per_chunk,16,16
83,224583,228459,16,0,1,layered_block,shift,per_chunk,16,16
84,211125,215041,16,0,1,layered_block,shift,per_chunk,16,16
85,195208,199083,16,0,1,layered_block,shift,per_chunk,16,16
86,191917,196000,16,0,1,layered_block,shift,per_chunk,16,16
87,193125,197000,16,0,1,layered_block,shift,per_chunk,16,16
88,208208,212083,16,0,1,layered_block,shift,per_chunk,16,16
89,208000,212000,16,0,1,layered_block,shift,per_chunk,16,16
90,217750,221666,16,0,1,layered_block,shift,per_chunk,16,16
91,210209,214125,16,0,1,layered_block,shift,per_chunk,16,16
92,204541,208417,16,0,1,layered_block,shift,per_chunk,16,16
93,207084,210958,16,0,1,layered_block,shift,per_chunk,16,16
94,203666,207542,16,0,1,layered_block,shift,per_chunk,16,16
