block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,206917,210750,16,0,1,layered_block,circular,per_chunk,16,16
1,217708,221583,16,0,1,layered_block,circular,per_chunk,16,16
2,231625,235459,16,0,1,layered_block,circular,per_chunk,16,16
3,236000,239958,16,0,1,layered_block,circular,per_chunk,16,16
4,283291,287375,16,0,1,layered_block,circular,per_chunk,16,16
5,243291,247167,16,0,1,layered_block,circular,per_chunk,16,16
6,235708,239625,16,0,1,layered_block,circular,per_chunk,16,16
7,243208,247084,16,0,1,layered_block,circular,per_chunk,16,16
8,238333,242250,16,0,1,layered_block,circular,per_chunk,16,16
9,236417,240250,16,0,1,layered_block,circular,per_chunk,16,16
10,234875,238750,16,0,1,layered_block,circular,per_chunk,16,16
11,245167,249000,16,0,1,layered_block,circular,per_chunk,16,16
12,235125,239083,16,0,1,layered_block,circular,per_chunk,16,16
13,235625,239500,16,0,1,layered_block,circular,per_chunk,16,16
14,241416,245208,16,0,1,layered_block,circular,per_chunk,16,16
15,243875,247792,16,0,1,layered_block,circular,per_chunk,16,16
16,247541,251375,16,0,1,layered_block,circular,per_chunk,16,16
17,248125,251958,16,0,1,layered_block,circular,per_chunk,16,16
18,236334,240291,16,0,1,layered_block,circular,per_chunk,16,16
19,242375,246208,16,0,1,layered_block,circular,per_chunk,16,16
20,249000,252875,16,0,1,layered_block,circular,per_chunk,16,16
21,258417,262292,16,0,1,layered_block,circular,per_chunk,16,16
22,250500,254375,16,0,1,layered_block,circular,per_chunk,16,16
23,251875,255750,16,0,1,layered_block,circular,per_chunk,16,16
24,307417,316459,16,0,1,layered_block,circular,per_chunk,16,16
25,257167,261083,16,0,1,layered_block,circular,per_chunk,16,16
26,253916,257833,16,0,1,layered_block,circular,per_chunk,16,16
27,240833,244750,16,0,1,layered_block,circular,per_chunk,16,16
28,243375,247208,16,0,1,layered_block,circular,per_chunk,16,16
29,240792,244666,16,0,1,layered_block,circular,per_chunk,16,16
30,249000,252917,16,0,1,layered_block,circular,per_chunk,16,16
31,246625,250542,16,0,1,layered_block,circular,per_chunk,16,16
32,247000,250916,16,0,1,layered_block,circular,per_chunk,16,16
33,247916,251792,16,0,1,layered_block,circular,per_chunk,16,16
34,247666,251583,16,0,1,layered_block,circular,per_chunk,16,16
35,246333,250250,16,0,1,layered_block,circular,per_chunk,16,16
36,231250,235167,16,0,1,layered_block,circular,per_chunk,16,16
37,233167,237041,16,0,1,layered_block,circular,per_chunk,16,16
38,228708,232542,16,0,1,layered_block,circular,per_chunk,16,16
39,225583,229416,16,0,1,layered_block,circular,per_chunk,16,16
40,276333,280417,16,0,1,layered_block,circular,per_chunk,16,16
41,237958,241875,16,0,1,layered_block,circular,per_chunk,16,16
42,297458,301458,16,0,1,layered_block,circular,per_chunk,16,16
43,244792,248667,16,0,1,layered_block,circular,per_chunk,16,16
44,258083,261917,16,0,1,layered_block,circular,per_chunk,16,16
45,255334,259208,16,0,1,layered_block,circular,per_chunk,16,16
46,246500,250291,16,0,1,layered_block,circular,per_chunk,16,16
47,250791,254583,16,0,1,layered_block,circular,per_chunk,16,16
48,255417,259334,16,0,1,layered_block,circular,per_chunk,16,16
49,253292,257084,16,0,1,layered_block,circular,per_chunk,16,16
50,255750,259625,16,0,1,layered_block,circular,per_chunk,16,16
51,257042,260958,16,0,1,layered_block,circular,per_chunk,16,16
52,266458,270292,16,0,1,layered_block,circular,per_chunk,16,16
53,259250,263125,16,0,1,layered_block,circular,per_chunk,16,16
54,259291,263125,16,0,1,layered_block,circular,per_chunk,16,16
55,250083,253917,16,0,1,layered_block,circular,per_chunk,16,16
56,293542,297625,16,0,1,layered_block,circular,per_chunk,16,16
57,231583,235417,16,0,1,layered_block,circular,per_chunk,16,16
58,234917,238750,16,0,1,layered_block,circular,per_chunk,16,16
59,243291,247083,16,0,1,layered_block,circular,per_chunk,16,16
60,238375,242250,16,0,1,layered_block,circular,per_chunk,16,16
61,249750,253625,16,0,1,layered_block,circular,per_chunk,16,16
62,250541,254375,16,0,1,layered_block,circular,per_chunk,16,16
63,247500,251375,16,0,1,layered_block,circular,per_chunk,16,16
64,242416,246333,16,0,1,layered_block,circular,per_chunk,16,16
65,245458,249375,16,0,1,layered_block,circular,per_chunk,16,16
66,286750,290833,16,0,1,layered_block,circular,per_chunk,16,16
67,243958,252125,16,0,1,layered_block,circular,per_chunk,16,16
68,290375,294541,16,0,1,layered_block,circular,per_chunk,16,16
69,241792,245667,16,0,1,layered_block,circular,per_chunk,16,16
70,279125,283250,16,0,1,layered_block,circular,per_chunk,16,16
71,233041,237041,16,0,1,layered_block,circular,per_chunk,16,16
72,248625,252500,16,0,1,layered_block,circular,per_chunk,16,16
73,242084,246000,16,0,1,layered_block,circular,per_chunk,16,16
74,289709,293791,16,0,1,layered_block,circular,per_chunk,16,16
75,258083,261917,16,0,1,layered_block,circular,per_chunk,16,16
76,253750,257708,16,0,1,layered_block,circular,per_chunk,16,16
77,250625,254542,16,0,1,layered_block,circular,per_chunk,16,16
