block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,205875,209750,16,0,1,fused_streaming,circular,persistent,2,2
1,271042,275125,16,0,1,fused_streaming,circular,persistent,2,2
2,234334,238250,16,0,1,fused_streaming,circular,persistent,2,2
3,238209,242125,16,0,1,fused_streaming,circular,persistent,2,2
4,237916,241917,16,0,1,fused_streaming,circular,persistent,2,2
5,236583,240417,16,0,1,fused_streaming,circular,persistent,2,2
6,238916,242792,16,0,1,fused_streaming,circular,persistent,2,2
7,241292,245209,16,0,1,fused_streaming,circular,persistent,2,2
8,232000,235791,16,0,1,fused_streaming,circular,persistent,2,2
9,234916,238750,16,0,1,fused_streaming,circular,persistent,2,2
10,233208,237167,16,0,1,fused_streaming,circular,persistent,2,2
11,238875,242666,16,0,1,fused_streaming,circular,persistent,2,2
12,238166,242042,16,0,1,fused_streaming,circular,persistent,2,2
13,233292,237208,16,0,1,fused_streaming,circular,persistent,2,2
14,240375,244250,16,0,1,fused_streaming,circular,persistent,2,2
15,246041,249917,16,0,1,fused_streaming,circular,persistent,2,2
16,241125,244917,16,0,1,fused_streaming,circular,persistent,2,2
17,241291,245125,16,0,1,fused_streaming,circular,persistent,2,2
18,239208,243000,16,0,1,fused_streaming,circular,persistent,2,2
19,240458,244334,16,0,1,fused_streaming,circular,persistent,2,2
20,251958,255875,16,0,1,fused_streaming,circular,persistent,2,2
21,251500,255334,16,0,1,fused_streaming,circular,persistent,2,2
22,243666,247458,16,0,1,fused_streaming,circular,persistent,2,2
23,244500,248375,16,0,1,fused_streaming,circular,persistent,2,2
24,258042,261875,16,0,1,fused_streaming,circular,persistent,2,2
25,261166,265042,16,0,1,fused_streaming,circular,persistent,2,2
26,247125,250958,16,0,1,fused_streaming,circular,persistent,2,2
27,243791,247625,16,0,1,fused_streaming,circular,persistent,2,2
28,236625,240417,16,0,1,fused_streaming,circular,persistent,2,2
29,243709,247625,16,0,1,fused_streaming,circular,persistent,2,2
30,251708,255917,16,0,1,fused_streaming,circular,persistent,2,2
31,249917,253750,16,0,1,fused_streaming,circular,persistent,2,2
32,249792,253750,16,0,1,fused_streaming,circular,persistent,2,2
33,246083,249959,16,0,1,fused_streaming,circular,persistent,2,2
34,250291,254166,16,0,1,fused_streaming,circular,persistent,2,2
35,240125,243958,16,0,1,fused_streaming,circular,persistent,2,2
36,229250,233084,16,0,1,fused_streaming,circular,persistent,2,2
37,227458,231292,16,0,1,fused_streaming,circular,persistent,2,2
38,227292,231166,16,0,1,fused_streaming,circular,persistent,2,2
39,270417,274416,16,0,1,fused_streaming,circular,persistent,2,2
40,232416,236292,16,0,1,fused_streaming,circular,persistent,2,2
41,241292,245250,16,0,1,fused_streaming,circular,persistent,2,2
42,252542,256458,16,0,1,fused_streaming,circular,persistent,2,2
43,247208,251083,16,0,1,fused_streaming,circular,persistent,2,2
44,251167,255000,16,0,1,fused_streaming,circular,persistent,2,2
45,253500,257417,16,0,1,fused_streaming,circular,persistent,2,2
46,239584,243416,16,0,1,fused_streaming,circular,persistent,2,2
47,243750,247583,16,0,1,fused_streaming,circular,persistent,2,2
48,258209,262083,16,0,1,fused_streaming,circular,persistent,2,2
49,252125,255958,16,0,1,fused_streaming,circular,persistent,2,2
50,248709,252500,16,0,1,fused_streaming,circular,persistent,2,2
51,258625,262542,16,0,1,fused_streaming,circular,persistent,2,2
52,265667,269583,16,0,1,fused_streaming,circular,persistent,2,2
53,262166,266042,16,0,1,fused_streaming,circular,persistent,2,2
54,256750,260667,16,0,1,fused_streaming,circular,persistent,2,2
55,248833,252708,16,0,1,fused_streaming,circular,persistent,2,2
56,240166,243958,16,0,1,fused_streaming,circular,persistent,2,2
57,230375,234209,16,0,1,fused_streaming,circular,persistent,2,2
58,233416,237375,16,0,1,fused_streaming,circular,persistent,2,2
59,241459,245292,16,0,1,fused_streaming,circular,persistent,2,2
60,240875,244750,16,0,1,fused_streaming,circular,persistent,2,2
61,242584,246416,16,0,1,fused_streaming,circular,persistent,2,2
62,243417,247250,16,0,1,fused_streaming,circular,persistent,2,2
63,245375,249417,16,0,1,fused_streaming,circular,persistent,2,2
64,245417,249375,16,0,1,fused_streaming,circular,persistent,2,2
65,238375,242208,16,0,1,fused_streaming,circular,persistent,2,2
66,240417,244250,16,0,1,fused_streaming,circular,persistent,2,2
67,246708,250667,16,0,1,fused_streaming,circular,persistent,2,2
68,247584,251416,16,0,1,fused_streaming,circular,persistent,2,2
69,235292,239167,16,0,1,fused_streaming,circular,persistent,2,2
70,232708,236584,16,0,1,fused_streaming,circular,persistent,2,2
71,231500,235292,16,0,1,fused_streaming,circular,persistent,2,2
72,246917,250834,16,0,1,fused_streaming,circular,persistent,2,2
73,244917,248792,16,0,1,fused_streaming,circular,persistent,2,2
74,250083,253917,16,0,1,fused_streaming,circular,persistent,2,2
75,296959,301000,16,0,1,fused_streaming,circular,persistent,2,2
76,256125,260000,16,0,1,fused_streaming,circular,persistent,2,2
77,254084,258041,16,0,1,fused_streaming,circular,persistent,2,2
78,247166,250958,16,0,1,fused_streaming,circular,persistent,2,2
79,259292,263167,16,0,1,fused_streaming,circular,persistent,2,2
80,262166,266000,16,0,1,fused_streaming,circular,persistent,2,2
81,259792,263750,16,0,1,fused_streaming,circular,persistent,2,2
82,253667,257541,16,0,1,fused_streaming,circular,persistent,2,2
83,248834,252917,16,0,1,fused_streaming,circular,persistent,2,2
84,240542,244417,16,0,1,fused_streaming,circular,persistent,2,2
85,224375,228125,16,0,1,fused_streaming,circular,persistent,2,2
86,216708,220542,16,0,1,fused_streaming,circular,persistent,2,2
87,223042,226959,16,0,1,fused_streaming,circular,persistent,2,2
88,237417,241292,16,0,1,fused_streaming,circular,persistent,2,2
89,241083,244959,16,0,1,fused_streaming,circular,persistent,2,2
90,246542,250375,16,0,1,fused_streaming,circular,persistent,2,2
91,239250,243292,16,0,1,fused_streaming,circular,persistent,2,2
92,229792,233666,16,0,1,fused_streaming,circular,persistent,2,2
93,232333,236125,16,0,1,fused_streaming,circular,persistent,2,2
94,228291,232167,16,0,1,fused_streaming,circular,persistent,2,2
95,241666,245500,16,0,1,fused_streaming,circular,persistent,2,2
96,238167,242000,16,0,1,fused_streaming,circular,persistent,2,2
97,233416,237375,16,0,1,fused_streaming,circular,persistent,2,2
98,222084,229958,16,0,1,fused_streaming,circular,persistent,2,2
99,290792,295041,16,0,1,fused_streaming,circular,persistent,2,2
100,245084,248958,16,0,0,fused_streaming,circular,persistent,2,2
101,244583,248375,16,0,0,fused_streaming,circular,persistent,2,2
102,247042,250875,16,0,0,fused_streaming,circular,persistent,2,2
103,252750,256667,16,0,0,fused_streaming,circular,persistent,2,2
104,256375,260333,16,0,0,fused_streaming,circular,persistent,2,2
105,245083,248917,16,0,0,fused_streaming,circular,persistent,2,2
106,247791,255750,16,0,0,fused_streaming,circular,persistent,2,2
107,255334,259166,16,0,0,fused_streaming,circular,persistent,2,2
108,261333,265250,16,0,0,fused_streaming,circular,persistent,2,2
109,253542,257375,16,0,0,fused_streaming,circular,persistent,2,2
110,250666,254542,16,0,0,fused_streaming,circular,persistent,2,2
111,236250,240084,16,0,0,fused_streaming,circular,persistent,2,2
112,230833,234792,16,0,0,fused_streaming,circular,persistent,2,2
113,232750,236625,16,0,0,fused_streaming,circular,persistent,2,2
114,231875,235750,16,0,0,fused_streaming,circular,persistent,2,2
115,228292,232084,16,0,0,fused_streaming,circular,persistent,2,2
116,232458,236417,16,0,0,fused_streaming,circular,persistent,2,2
117,237167,241000,16,0,0,fused_streaming,circular,persistent,2,2
118,240541,244458,16,0,0,fused_streaming,circular,persistent,2,2
119,237917,241792,16,0,0,fused_streaming,circular,persistent,2,2
120,237667,241584,16,0,0,fused_streaming,circular,persistent,2,2
121,233334,237208,16,0,0,fused_streaming,circular,persistent,2,2
122,240500,244333,16,0,0,fused_streaming,circular,persistent,2,2
123,236917,240833,16,0,0,fused_streaming,circular,persistent,2,2
124,231084,234916,16,0,0,fused_streaming,circular,persistent,2,2
125,237416,241292,16,0,0,fused_streaming,circular,persistent,2,2
126,238875,242667,16,0,0,fused_streaming,circular,persistent,2,2
127,247167,251000,16,0,0,fused_streaming,circular,persistent,2,2
128,249916,253791,16,0,0,fused_streaming,circular,persistent,2,2
129,247750,251584,16,0,0,fused_streaming,circular,persistent,2,2
130,249667,253542,16,0,0,fused_streaming,circular,persistent,2,2
131,256583,260458,16,0,0,fused_streaming,circular,persistent,2,2
132,257041,260875,16,0,0,fused_streaming,circular,persistent,2,2
133,245000,248833,16,0,0,fused_streaming,circular,persistent,2,2
134,248250,252125,16,0,0,fused_streaming,circular,persistent,2,2
135,260458,264333,16,0,0,fused_streaming,circular,persistent,2,2
136,257250,261166,16,0,0,fused_streaming,circular,persistent,2,2
137,255000,258916,16,0,0,fused_streaming,circular,persistent,2,2
138,246708,255334,16,0,0,fused_streaming,circular,persistent,2,2
139,239625,243459,16,0,0,fused_streaming,circular,persistent,2,2
140,228875,232708,16,0,0,fused_streaming,circular,persistent,2,2
141,218333,222208,16,0,0,fused_streaming,circular,persistent,2,2
142,223750,227625,16,0,0,fused_streaming,circular,persistent,2,2
143,229875,233708,16,0,0,fused_streaming,circular,persistent,2,2
144,270750,274834,16,0,0,fused_streaming,circular,persistent,2,2
145,234583,238375,16,0,0,fused_streaming,circular,persistent,2,2
146,289291,293375,16,0,0,fused_streaming,circular,persistent,2,2
147,236958,240792,16,0,0,fused_streaming,circular,persistent,2,2
148,237167,241084,16,0,0,fused_streaming,circular,persistent,2,2
149,241250,245166,16,0,0,fused_streaming,circular,persistent,2,2
150,234916,238792,16,0,0,fused_streaming,circular,persistent,2,2
151,234333,238208,16,0,0,fused_streaming,circular,persistent,2,2
152,233875,241834,16,0,0,fused_streaming,circular,persistent,2,2
153,242042,245917,16,0,0,fused_streaming,circular,persistent,2,2
154,241875,245917,16,0,0,fused_streaming,circular,persistent,2,2
155,243958,247875,16,0,0,fused_streaming,circular,persistent,2,2
156,241458,245292,16,0,0,fused_streaming,circular,persistent,2,2
157,239000,242834,16,0,0,fused_streaming,circular,persistent,2,2
158,246625,254750,16,0,0,fused_streaming,circular,persistent,2,2
159,259791,263625,16,0,0,fused_streaming,circular,persistent,2,2
160,251750,255584,16,0,0,fused_streaming,circular,persistent,2,2
161,245875,249708,16,0,0,fused_streaming,circular,persistent,2,2
162,258291,262167,16,0,0,fused_streaming,circular,persistent,2,2
163,260791,264708,16,0,0,fused_streaming,circular,persistent,2,2
164,252000,255792,16,0,0,fused_streaming,circular,persistent,2,2
165,290416,294708,16,0,0,fused_streaming,circular,persistent,2,2
166,247500,251334,16,0,0,fused_streaming,circular,persistent,2,2
167,278292,282625,16,0,0,fused_streaming,circular,persistent,2,2
168,231625,235500,16,0,0,fused_streaming,circular,persistent,2,2
169,233291,237167,16,0,0,fused_streaming,circular,persistent,2,2
170,220500,224458,16,0,0,fused_streaming,circular,persistent,2,2
171,222792,226625,16,0,0,fused_streaming,circular,persistent,2,2
172,231750,235625,16,0,0,fused_streaming,circular,persistent,2,2
173,241833,245750,16,0,0,fused_streaming,circular,persistent,2,2
174,247041,251000,16,0,0,fused_streaming,circular,persistent,2,2
175,240250,244167,16,0,0,fused_streaming,circular,persistent,2,2
176,244083,248000,16,0,0,fused_streaming,circular,persistent,2,2
177,239000,242833,16,0,0,fused_streaming,circular,persistent,2,2
178,240792,244709,16,0,0,fused_streaming,circular,persistent,2,2
179,239458,243292,16,0,0,fused_streaming,circular,persistent,2,2
180,241125,245166,16,0,0,fused_streaming,circular,persistent,2,2
181,232834,236708,16,0,0,fused_streaming,circular,persistent,2,2
182,239584,243458,16,0,0,fused_streaming,circular,persistent,2,2
183,244417,248291,16,0,0,fused_streaming,circular,persistent,2,2
184,244042,248041,16,0,0,fused_streaming,circular,persistent,2,2
185,248916,252792,16,0,0,fused_streaming,circular,persistent,2,2
186,257792,261666,16,0,0,fused_streaming,circular,persistent,2,2
187,254875,258709,16,0,0,fused_streaming,circular,persistent,2,2
188,244083,247958,16,0,0,fused_streaming,circular,persistent,2,2
189,255333,259250,16,0,0,fused_streaming,circular,persistent,2,2
190,260750,264625,16,0,0,fused_streaming,circular,persistent,2,2
191,258750,262625,16,0,0,fused_streaming,circular,persistent,2,2
192,255625,259459,16,0,0,fused_streaming,circular,persistent,2,2
193,246792,250667,16,0,0,fused_streaming,circular,persistent,2,2
194,242417,246500,16,0,0,fused_streaming,circular,persistent,2,2
195,227167,231000,16,0,0,fused_streaming,circular,persistent,2,2
196,229000,232917,16,0,0,fused_streaming,circular,persistent,2,2
197,236875,240791,16,0,0,fused_streaming,circular,persistent,2,2
198,238750,242708,16,0,0,fused_streaming,circular,persistent,2,2
199,245917,249833,16,0,0,fused_streaming,circular,persistent,2,2
200,243333,247167,16,0,0,fused_streaming,circular,persistent,2,2
201,248125,252000,16,0,0,fused_streaming,circular,persistent,2,2
202,240500,244375,16,0,0,fused_streaming,circular,persistent,2,2
203,238667,242583,16,0,0,fused_streaming,circular,persistent,2,2
204,241416,245250,16,0,0,fused_streaming,circular,persistent,2,2
205,240542,244459,16,0,0,fused_streaming,circular,persistent,2,2
206,236125,240000,16,0,0,fused_streaming,circular,persistent,2,2
207,233708,237584,16,0,0,fused_streaming,circular,persistent,2,2
208,228250,232208,16,0,0,fused_streaming,circular,persistent,2,2
209,274917,278958,16,0,0,fused_streaming,circular,persistent,2,2
210,243541,247417,16,0,0,fused_streaming,circular,persistent,2,2
211,245750,249750,16,0,0,fused_streaming,circular,persistent,2,2
212,247750,251667,16,0,0,fused_streaming,circular,persistent,2,2
213,249125,253000,16,0,0,fused_streaming,circular,persistent,2,2
214,258500,262375,16,0,0,fused_streaming,circular,persistent,2,2
215,248750,252667,16,0,0,fused_streaming,circular,persistent,2,2
216,249167,253083,16,0,0,fused_streaming,circular,persistent,2,2
217,259041,262958,16,0,0,fused_streaming,circular,persistent,2,2
218,262167,266250,16,0,0,fused_streaming,circular,persistent,2,2
219,256458,260333,16,0,0,fused_streaming,circular,persistent,2,2
220,253459,257375,16,0,0,fused_streaming,circular,persistent,2,2
221,240416,244292,16,0,0,fused_streaming,circular,persistent,2,2
222,237625,241500,16,0,0,fused_streaming,circular,persistent,2,2
223,225208,229125,16,0,0,fused_streaming,circular,persistent,2,2
224,227375,231250,16,0,0,fused_streaming,circular,persistent,2,2
225,237959,241833,16,0,0,fused_streaming,circular,persistent,2,2
226,237791,241709,16,0,0,fused_streaming,circular,persistent,2,2
227,238333,242208,16,0,0,fused_streaming,circular,persistent,2,2
228,240917,244834,16,0,0,fused_streaming,circular,persistent,2,2
229,240084,243958,16,0,0,fused_streaming,circular,persistent,2,2
230,233916,237792,16,0,0,fused_streaming,circular,persistent,2,2
231,240500,244375,16,0,0,fused_streaming,circular,persistent,2,2
232,236875,240792,16,0,0,fused_streaming,circular,persistent,2,2
233,229500,233375,16,0,0,fused_streaming,circular,persistent,2,2
234,229959,233834,16,0,0,fused_streaming,circular,persistent,2,2
235,224500,228375,16,0,0,fused_streaming,circular,persistent,2,2
236,268083,272208,16,0,0,fused_streaming,circular,persistent,2,2
237,238125,241917,16,0,0,fused_streaming,circular,persistent,2,2
238,284708,288708,16,0,0,fused_streaming,circular,persistent,2,2
239,246750,250583,16,0,0,fused_streaming,circular,persistent,2,2
240,252125,256084,16,0,0,fused_streaming,circular,persistent,2,2
241,257584,261416,16,0,0,fused_streaming,circular,persistent,2,2
242,252709,256500,16,0,0,fused_streaming,circular,persistent,2,2
243,247417,251292,16,0,0,fused_streaming,circular,persistent,2,2
244,250083,253958,16,0,0,fused_streaming,circular,persistent,2,2
245,302000,306125,16,0,0,fused_streaming,circular,persistent,2,2
246,258000,261833,16,0,0,fused_streaming,circular,persistent,2,2
247,254750,258708,16,0,0,fused_streaming,circular,persistent,2,2
248,250833,254750,16,0,0,fused_streaming,circular,persistent,2,2
249,245083,249000,16,0,0,fused_streaming,circular,persistent,2,2
250,230666,234542,16,0,0,fused_streaming,circular,persistent,2,2
251,230208,234125,16,0,0,fused_streaming,circular,persistent,2,2
252,222250,226125,16,0,0,fused_streaming,circular,persistent,2,2
253,270875,274959,16,0,0,fused_streaming,circular,persistent,2,2
254,234959,238833,16,0,0,fused_streaming,circular,persistent,2,2
255,235000,238958,16,0,0,fused_streaming,circular,persistent,2,2
256,234209,238083,16,0,0,fused_streaming,circular,persistent,2,2
257,241167,245000,16,0,0,fused_streaming,circular,persistent,2,2
258,238333,242250,16,0,0,fused_streaming,circular,persistent,2,2
259,245042,248875,16,0,0,fused_streaming,circular,persistent,2,2
260,225000,228833,16,0,0,fused_streaming,circular,persistent,2,2
261,226917,230792,16,0,0,fused_streaming,circular,persistent,2,2
262,226416,230292,16,0,0,fused_streaming,circular,persistent,2,2
263,228084,232166,16,0,0,fused_streaming,circular,persistent,2,2
264,227209,231000,16,0,0,fused_streaming,circular,persistent,2,2
265,242958,246917,16,0,0,fused_streaming,circular,persistent,2,2
266,238250,242083,16,0,0,fused_streaming,circular,persistent,2,2
267,245833,254250,16,0,0,fused_streaming,circular,persistent,2,2
268,289500,293584,16,0,0,fused_streaming,circular,persistent,2,2
269,253667,257500,16,0,0,fused_streaming,circular,persistent,2,2
270,254334,258166,16,0,0,fused_streaming,circular,persistent,2,2
271,248916,252750,16,0,0,fused_streaming,circular,persistent,2,2
272,257375,261250,16,0,0,fused_streaming,circular,persistent,2,2
273,306667,311208,16,0,0,fused_streaming,circular,persistent,2,2
274,259333,263167,16,0,0,fused_streaming,circular,persistent,2,2
275,249625,253458,16,0,0,fused_streaming,circular,persistent,2,2
276,248375,252250,16,0,0,fused_streaming,circular,persistent,2,2
277,238416,242292,16,0,0,fused_streaming,circular,persistent,2,2
278,233208,237083,16,0,0,fused_streaming,circular,persistent,2,2
279,229125,233000,16,0,0,fused_streaming,circular,persistent,2,2
280,230625,234417,16,0,0,fused_streaming,circular,persistent,2,2
281,227000,230833,16,0,0,fused_streaming,circular,persistent,2,2
282,228084,231916,16,0,0,fused_streaming,circular,persistent,2,2
283,271375,275458,16,0,0,fused_streaming,circular,persistent,2,2
284,243667,247500,16,0,0,fused_streaming,circular,persistent,2,2
285,272959,277042,16,0,0,fused_streaming,circular,persistent,2,2
286,244750,248666,16,0,0,fused_streaming,circular,persistent,2,2
287,236584,278833,16,0,0,fused_streaming,circular,persistent,2,2
288,239541,243417,16,0,0,fused_streaming,circular,persistent,2,2
289,228833,232709,16,0,0,fused_streaming,circular,persistent,2,2
290,228500,232333,16,0,0,fused_streaming,circular,persistent,2,2
291,236708,240666,16,0,0,fused_streaming,circular,persistent,2,2
292,235250,239083,16,0,0,fused_streaming,circular,persistent,2,2
293,243458,247375,16,0,0,fused_streaming,circular,persistent,2,2
294,252417,256250,16,0,0,fused_streaming,circular,persistent,2,2
295,250542,254417,16,0,0,fused_streaming,circular,persistent,2,2
296,248167,252042,16,0,0,fused_streaming,circular,persistent,2,2
297,294875,299000,16,0,0,fused_streaming,circular,persistent,2,2
298,248083,252000,16,0,0,fused_streaming,circular,persistent,2,2
299,250542,254583,16,0,0,fused_streaming,circular,persistent,2,2
300,253833,257667,16,0,0,fused_streaming,circular,persistent,2,2
301,257209,261000,16,0,0,fused_streaming,circular,persistent,2,2
302,255333,259250,16,0,0,fused_streaming,circular,persistent,2,2
303,250083,253917,16,0,0,fused_streaming,circular,persistent,2,2
304,284875,289000,16,0,0,fused_streaming,circular,persistent,2,2
305,246250,250167,16,0,0,fused_streaming,circular,persistent,2,2
306,231709,235583,16,0,0,fused_streaming,circular,persistent,2,2
307,221375,225209,16,0,0,fused_streaming,circular,persistent,2,2
308,232250,236125,16,0,0,fused_streaming,circular,persistent,2,2
309,236083,239875,16,0,0,fused_streaming,circular,persistent,2,2
310,232250,236125,16,0,0,fused_streaming,circular,persistent,2,2
311,246709,250541,16,0,0,fused_streaming,circular,persistent,2,2
312,233250,237084,16,0,0,fused_streaming,circular,persistent,2,2
313,247625,251459,16,0,0,fused_streaming,circular,persistent,2,2
314,244500,248375,16,0,0,fused_streaming,circular,persistent,2,2
315,234667,238584,16,0,0,fused_streaming,circular,persistent,2,2
316,227250,235250,16,0,0,fused_streaming,circular,persistent,2,2
317,214167,217917,16,0,0,fused_streaming,circular,persistent,2,2
318,231084,234916,16,0,0,fused_streaming,circular,persistent,2,2
319,232042,235917,16,0,0,fused_streaming,circular,persistent,2,2
320,239834,243709,16,0,0,fused_streaming,circular,persistent,2,2
321,245833,249625,16,0,0,fused_streaming,circular,persistent,2,2
322,251417,255334,16,0,0,fused_streaming,circular,persistent,2,2
323,250833,254667,16,0,0,fused_streaming,circular,persistent,2,2
324,251250,255084,16,0,0,fused_streaming,circular,persistent,2,2
325,257583,261541,16,0,0,fused_streaming,circular,persistent,2,2
326,247500,251375,16,0,0,fused_streaming,circular,persistent,2,2
327,251666,255583,16,0,0,fused_streaming,circular,persistent,2,2
328,260584,264500,16,0,0,fused_streaming,circular,persistent,2,2
329,253708,257541,16,0,0,fused_streaming,circular,persistent,2,2
330,256000,259916,16,0,0,fused_streaming,circular,persistent,2,2
331,248834,252750,16,0,0,fused_streaming,circular,persistent,2,2
332,247792,251750,16,0,0,fused_streaming,circular,persistent,2,2
333,231041,234917,16,0,0,fused_streaming,circular,persistent,2,2
334,222541,226459,16,0,0,fused_streaming,circular,persistent,2,2
335,234458,238416,16,0,0,fused_streaming,circular,persistent,2,2
336,242375,246250,16,0,0,fused_streaming,circular,persistent,2,2
337,235750,239708,16,0,0,fused_streaming,circular,persistent,2,2
338,233375,237250,16,0,0,fused_streaming,circular,persistent,2,2
339,231334,235208,16,0,0,fused_streaming,circular,persistent,2,2
340,228792,232584,16,0,0,fused_streaming,circular,persistent,2,2
341,233625,237500,16,0,0,fused_streaming,circular,persistent,2,2
342,241375,245250,16,0,0,fused_streaming,circular,persistent,2,2
343,272542,276750,16,0,0,fused_streaming,circular,persistent,2,2
344,227000,230917,16,0,0,fused_streaming,circular,persistent,2,2
345,229625,233542,16,0,0,fused_streaming,circular,persistent,2,2
346,222583,226458,16,0,0,fused_streaming,circular,persistent,2,2
347,228250,232167,16,0,0,fused_streaming,circular,persistent,2,2
348,237834,241791,16,0,0,fused_streaming,circular,persistent,2,2
349,248791,252667,16,0,0,fused_streaming,circular,persistent,2,2
350,251458,255375,16,0,0,fused_streaming,circular,persistent,2,2
351,247334,251208,16,0,0,fused_streaming,circular,persistent,2,2
352,256000,259875,16,0,0,fused_streaming,circular,persistent,2,2
353,255375,259250,16,0,0,fused_streaming,circular,persistent,2,2
354,244625,248500,16,0,0,fused_streaming,circular,persistent,2,2
355,290542,294791,16,0,0,fused_streaming,circular,persistent,2,2
356,259500,263417,16,0,0,fused_streaming,circular,persistent,2,2
357,254666,258500,16,0,0,fused_streaming,circular,persistent,2,2
358,252292,256291,16,0,0,fused_streaming,circular,persistent,2,2
359,251375,255250,16,0,0,fused_streaming,circular,persistent,2,2
360,237875,241791,16,0,0,fused_streaming,circular,persistent,2,2
361,240791,244667,16,0,0,fused_streaming,circular,persistent,2,2
362,223791,227625,16,0,0,fused_streaming,circular,persistent,2,2
363,231583,235583,16,0,0,fused_streaming,circular,persistent,2,2
364,236583,240542,16,0,0,fused_streaming,circular,persistent,2,2
365,231125,240000,16,0,0,fused_streaming,circular,persistent,2,2
366,236000,239833,16,0,0,fused_streaming,circular,persistent,2,2
367,227625,231458,16,0,0,fused_streaming,circular,persistent,2,2
368,230166,234042,16,0,0,fused_streaming,circular,persistent,2,2
369,244042,247917,16,0,0,fused_streaming,circular,persistent,2,2
370,238042,241875,16,0,0,fused_streaming,circular,persistent,2,2
371,229708,233584,16,0,0,fused_streaming,circular,persistent,2,2
372,224167,228000,16,0,0,fused_streaming,circular,persistent,2,2
373,229000,232875,16,0,0,fused_streaming,circular,persistent,2,2
374,257250,265791,16,0,0,fused_streaming,circular,persistent,2,2
375,230250,234083,16,0,0,fused_streaming,circular,persistent,2,2
376,236250,240083,16,0,0,fused_streaming,circular,persistent,2,2
