block_idx,model_ns,block_ns,frames_processed,overrun,warmup,execution_mode,history_mode,scratch_mode,inference_chunk_frames,effective_chunk_frames
0,169791,173667,16,0,1,layered_block,shift,persistent,4,4
1,180917,184708,16,0,1,layered_block,shift,persistent,4,4
2,198125,202000,16,0,1,layered_block,shift,persistent,4,4
3,202666,206542,16,0,1,layered_block,shift,persistent,4,4
4,207208,211167,16,0,1,layered_block,shift,persistent,4,4
5,211458,215375,16,0,1,layered_block,shift,persistent,4,4
6,203042,206959,16,0,1,layered_block,shift,persistent,4,4
7,205375,209292,16,0,1,layered_block,shift,persistent,4,4
8,207500,211500,16,0,1,layered_block,shift,persistent,4,4
9,204125,207959,16,0,1,layered_block,shift,persistent,4,4
10,196875,200750,16,0,1,layered_block,shift,persistent,4,4
11,214042,217916,16,0,1,layered_block,shift,persistent,4,4
12,202958,206875,16,0,1,layered_block,shift,persistent,4,4
13,197833,201708,16,0,1,layered_block,shift,persistent,4,4
14,204000,207875,16,0,1,layered_block,shift,persistent,4,4
15,215750,219666,16,0,1,layered_block,shift,persistent,4,4
16,215750,219625,16,0,1,layered_block,shift,persistent,4,4
17,215708,219625,16,0,1,layered_block,shift,persistent,4,4
18,208916,212833,16,0,1,layered_block,shift,persistent,4,4
19,204084,207958,16,0,1,layered_block,shift,persistent,4,4
20,216708,224584,16,0,1,layered_block,shift,persistent,4,4
21,226041,229875,16,0,1,layered_block,shift,persistent,4,4
22,285041,289042,16,0,1,layered_block,shift,persistent,4,4
23,243708,247750,16,0,1,layered_block,shift,persistent,4,4
24,227500,231334,16,0,1,layered_block,shift,persistent,4,4
25,225167,229042,16,0,1,layered_block,shift,persistent,4,4
26,221541,225375,16,0,1,layered_block,shift,persistent,4,4
27,208500,212333,16,0,1,layered_block,shift,persistent,4,4
28,210584,214541,16,0,1,layered_block,shift,persistent,4,4
29,207708,211625,16,0,1,layered_block,shift,persistent,4,4
30,216834,220708,16,0,1,layered_block,shift,persistent,4,4
31,213667,217500,16,0,1,layered_block,shift,persistent,4,4
32,215000,218875,16,0,1,layered_block,shift,persistent,4,4
33,260000,264125,16,0,1,layered_block,shift,persistent,4,4
34,220334,224291,16,0,1,layered_block,shift,persistent,4,4
35,216500,220459,16,0,1,layered_block,shift,persistent,4,4
36,203625,207542,16,0,1,layered_block,shift,persistent,4,4
