# generated_at: 2026-04-28 00:42:22
# description: Post-training latency and NMSE evaluation for selected audio-effect network experiments
# experiments: tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-3_dilation-1_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-3_dilation-1_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-3_dilation-1_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-3_dilation-2_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-3_dilation-2_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-3_dilation-2_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-5_dilation-1_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-5_dilation-1_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-5_dilation-1_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-5_dilation-2_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-5_dilation-2_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-5_dilation-2_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-7_dilation-1_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-7_dilation-1_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-7_dilation-1_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-7_dilation-2_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-7_dilation-2_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-7_dilation-2_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-1_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-1_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-1_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-2_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-2_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-2_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-1_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-1_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-1_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-2_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-2_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-2_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-7_dilation-1_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-7_dilation-1_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-7_dilation-1_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-7_dilation-2_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-7_dilation-2_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-7_dilation-2_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-3_dilation-1_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-3_dilation-1_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-3_dilation-1_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-3_dilation-2_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-3_dilation-2_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-3_dilation-2_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-5_dilation-1_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-5_dilation-1_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-5_dilation-1_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-5_dilation-2_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-5_dilation-2_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-5_dilation-2_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-7_dilation-1_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-7_dilation-1_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-7_dilation-1_num_blocks-3,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-7_dilation-2_num_blocks-1,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-7_dilation-2_num_blocks-2,tcn_input_channels-1_output_channels-1_hidden_channels-32_kernel_size-7_dilation-2_num_blocks-3,lstm_input_size-1_hidden_size-8_output_size-1_num_layers-1,lstm_input_size-1_hidden_size-8_output_size-1_num_layers-2,lstm_input_size-1_hidden_size-8_output_size-1_num_layers-3,lstm_input_size-1_hidden_size-16_output_size-1_num_layers-1,lstm_input_size-1_hidden_size-16_output_size-1_num_layers-2,lstm_input_size-1_hidden_size-16_output_size-1_num_layers-3,lstm_input_size-1_hidden_size-32_output_size-1_num_layers-1,lstm_input_size-1_hidden_size-32_output_size-1_num_layers-2,lstm_input_size-1_hidden_size-32_output_size-1_num_layers-3,lstm_input_size-1_hidden_size-64_output_size-1_num_layers-1,lstm_input_size-1_hidden_size-64_output_size-1_num_layers-2,lstm_input_size-1_hidden_size-64_output_size-1_num_layers-3
# eval_batch_size: 1
# warmup_batches: 3
# timed_batches: 20
experiment,model,checkpoint,device,chunk_size,eval_batch_size,timed_batches,avg_batch_ms,min_batch_ms,max_batch_ms,avg_sample_us,samples_per_second,nmse_percent,num_parameters,model_dilation,model_hidden_channels,model_hidden_size,model_input_channels,model_input_size,model_kernel_size,model_num_blocks,model_num_layers,model_output_channels,model_output_size
tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-7_dilation-2_num_blocks-2,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-7_dilation-2_num_blocks-2/best.pt,mps,16384,1,20,0.16316871624439955,0.1538340002298355,0.1981658861041069,0.00995902809108884,100411404.69267097,0.5133558264316588,577,2,8,,1,,7,2,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-7_dilation-2_num_blocks-3,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-8_kernel_size-7_dilation-2_num_blocks-3/best.pt,mps,16384,1,20,0.2150105545297265,0.19904179498553276,0.2514580264687538,0.013123202791121003,76200910.39640015,0.37445757123460927,1033,2,8,,1,,7,3,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-1_num_blocks-1,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-1_num_blocks-1/best.pt,mps,16384,1,20,0.10310208890587091,0.09350012987852097,0.1154998317360878,0.006292852106071223,158910456.36289772,11.388379680019478,113,1,16,,1,,3,1,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-1_num_blocks-2,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-1_num_blocks-2/best.pt,mps,16384,1,20,0.16585621051490307,0.15791598707437515,0.1877499744296074,0.010123059723810002,98784362.36506085,1.4349435450004182,897,1,16,,1,,3,2,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-1_num_blocks-3,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-1_num_blocks-3/best.pt,mps,16384,1,20,0.2157626673579216,0.20416686311364174,0.2715839073061943,0.01316910811510752,75935286.67691673,0.6422710607622897,1681,1,16,,1,,3,3,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-2_num_blocks-1,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-2_num_blocks-1/best.pt,mps,16384,1,20,0.10219591204077005,0.09070802479982376,0.14299992471933365,0.006237543459519657,160319524.26300344,5.132074758352673,113,2,16,,1,,3,1,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-2_num_blocks-2,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-2_num_blocks-2/best.pt,mps,16384,1,20,0.17246040515601635,0.1576668582856655,0.24362513795495033,0.010526147775635764,95001516.34909016,0.30293116005166204,897,2,16,,1,,3,2,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-2_num_blocks-3,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-3_dilation-2_num_blocks-3/best.pt,mps,16384,1,20,0.2182166324928403,0.20754197612404823,0.2415827475488186,0.013318886260549334,75081352.93279059,0.2938228922432253,1681,2,16,,1,,3,3,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-1_num_blocks-1,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-1_num_blocks-1/best.pt,mps,16384,1,20,0.10389168746769428,0.09341724216938019,0.126624945551157,0.006341045377666887,157702703.6459938,4.078552006009822,177,1,16,,1,,5,1,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-1_num_blocks-2,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-1_num_blocks-2/best.pt,mps,16384,1,20,0.16997491475194693,0.1549581065773964,0.2405000850558281,0.01037444548046551,96390694.0262921,0.44047092343534544,1473,1,16,,1,,5,2,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-1_num_blocks-3,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-1_num_blocks-3/best.pt,mps,16384,1,20,0.21305209957063198,0.20699994638562202,0.22520869970321655,0.01300366818668408,76901377.79922841,0.6217636731823587,2769,1,16,,1,,5,3,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-2_num_blocks-1,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-2_num_blocks-1/best.pt,mps,16384,1,20,0.11698119342327118,0.09725010022521019,0.16087479889392853,0.007139965418900829,140056700.74434987,3.1661356422333204,177,2,16,,1,,5,1,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-2_num_blocks-2,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-2_num_blocks-2/best.pt,mps,16384,1,20,0.1774561358615756,0.16066571697592735,0.24616625159978867,0.010831062979832495,92327041.38661239,0.3200417278341207,1473,2,16,,1,,5,2,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-2_num_blocks-3,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-5_dilation-2_num_blocks-3/best.pt,mps,16384,1,20,0.2297376049682498,0.207624863833189,0.29454194009304047,0.014022070615737903,71316143.48580113,0.2541871670202158,2769,2,16,,1,,5,3,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-7_dilation-1_num_blocks-1,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-7_dilation-1_num_blocks-1/best.pt,mps,16384,1,20,0.10248757898807526,0.09566592052578926,0.13412535190582275,0.00625534539722139,159863274.7672411,1.343316464366132,241,1,16,,1,,7,1,,1,
tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-7_dilation-1_num_blocks-2,tcn,models/checkpoints/tcn_input_channels-1_output_channels-1_hidden_channels-16_kernel_size-7_dilation-1_num_blocks-2/best.pt,mps,16384,1,20,0.17163322772830725,0.15512481331825256,0.24695834144949913,0.010475660872089065,95459371.22347672,0.41895579490436047,2049,1,16,,1,,7,2,,1,
